dataset,file_path,column_name,gt_label,predicted_label,confidence,disambiguation_applied,disambiguation_rule,is_generic,samples_used,feat_mean_is_numeric,feat_mean_is_integer,feat_mean_is_float,feat_mean_has_leading_zero,feat_mean_has_at_sign,feat_mean_has_protocol_prefix,feat_mean_is_uuid_like,feat_mean_is_hex_string,feat_mean_has_iso_date_sep,feat_mean_matches_phone_pattern,feat_mean_length,feat_mean_digit_count,feat_mean_alpha_count,feat_mean_uppercase_count,feat_mean_lowercase_count,feat_mean_space_count,feat_mean_symbol_count,feat_mean_digit_ratio,feat_mean_alpha_ratio,feat_mean_uppercase_ratio,feat_mean_unique_char_ratio,feat_mean_max_digit_run,feat_mean_max_alpha_run,feat_mean_punctuation_density,feat_mean_segment_count_dot,feat_mean_segment_count_dash,feat_mean_segment_count_slash,feat_mean_segment_count_space,feat_mean_has_mixed_case,feat_mean_starts_with_digit,feat_mean_ends_with_digit,feat_mean_length_bucket,feat_mean_has_colon,feat_mean_has_dash,feat_mean_has_negative_prefix,feat_mean_has_percent,feat_var_is_numeric,feat_var_is_integer,feat_var_is_float,feat_var_has_leading_zero,feat_var_has_at_sign,feat_var_has_protocol_prefix,feat_var_is_uuid_like,feat_var_is_hex_string,feat_var_has_iso_date_sep,feat_var_matches_phone_pattern,feat_var_length,feat_var_digit_count,feat_var_alpha_count,feat_var_uppercase_count,feat_var_lowercase_count,feat_var_space_count,feat_var_symbol_count,feat_var_digit_ratio,feat_var_alpha_ratio,feat_var_uppercase_ratio,feat_var_unique_char_ratio,feat_var_max_digit_run,feat_var_max_alpha_run,feat_var_punctuation_density,feat_var_segment_count_dot,feat_var_segment_count_dash,feat_var_segment_count_slash,feat_var_segment_count_space,feat_var_has_mixed_case,feat_var_starts_with_digit,feat_var_ends_with_digit,feat_var_length_bucket,feat_var_has_colon,feat_var_has_dash,feat_var_has_negative_prefix,feat_var_has_percent,feat_min_is_numeric,feat_min_is_integer,feat_min_is_float,feat_min_has_leading_zero,feat_min_has_at_sign,feat_min_has_protocol_prefix,feat_min_is_uuid_like,feat_min_is_hex_string,feat_min_has_iso_date_sep,feat_min_matches_phone_pattern,feat_min_length,feat_min_digit_count,feat_min_alpha_count,feat_min_uppercase_count,feat_min_lowercase_count,feat_min_space_count,feat_min_symbol_count,feat_min_digit_ratio,feat_min_alpha_ratio,feat_min_uppercase_ratio,feat_min_unique_char_ratio,feat_min_max_digit_run,feat_min_max_alpha_run,feat_min_punctuation_density,feat_min_segment_count_dot,feat_min_segment_count_dash,feat_min_segment_count_slash,feat_min_segment_count_space,feat_min_has_mixed_case,feat_min_starts_with_digit,feat_min_ends_with_digit,feat_min_length_bucket,feat_min_has_colon,feat_min_has_dash,feat_min_has_negative_prefix,feat_min_has_percent,feat_max_is_numeric,feat_max_is_integer,feat_max_is_float,feat_max_has_leading_zero,feat_max_has_at_sign,feat_max_has_protocol_prefix,feat_max_is_uuid_like,feat_max_is_hex_string,feat_max_has_iso_date_sep,feat_max_matches_phone_pattern,feat_max_length,feat_max_digit_count,feat_max_alpha_count,feat_max_uppercase_count,feat_max_lowercase_count,feat_max_space_count,feat_max_symbol_count,feat_max_digit_ratio,feat_max_alpha_ratio,feat_max_uppercase_ratio,feat_max_unique_char_ratio,feat_max_max_digit_run,feat_max_max_alpha_run,feat_max_punctuation_density,feat_max_segment_count_dot,feat_max_segment_count_dash,feat_max_segment_count_slash,feat_max_segment_count_space,feat_max_has_mixed_case,feat_max_starts_with_digit,feat_max_ends_with_digit,feat_max_length_bucket,feat_max_has_colon,feat_max_has_dash,feat_max_has_negative_prefix,feat_max_has_percent,vote1_label,vote1_fraction,vote2_label,vote2_fraction,vote3_label,vote3_fraction,vote4_label,vote4_fraction,vote5_label,vote5_fraction
new_technology,eval/datasets/csv/new_technology.csv,aws_arn,aws arn,technology.cloud.aws_arn,1.0000,false,,false,80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.787498,13.737500,26.887501,0.100000,26.787500,0.000000,8.162500,0.274415,0.552458,0.004545,0.544256,11.175000,6.487500,0.173127,1.000000,3.200000,1.600000,1.000000,0.050000,0.000000,0.150000,5.584756,1.000000,0.837500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,157.067337,32.018608,67.749832,0.190000,68.917343,0.000000,3.061094,0.008294,0.005507,0.000393,0.009549,8.394369,3.124844,0.001169,0.000000,1.435000,0.690000,0.000000,0.047500,0.000000,0.127500,0.167311,0.000000,0.136094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.000000,1.000000,15.000000,0.000000,15.000000,0.000000,6.000000,0.045455,0.433333,0.000000,0.360656,1.000000,4.000000,0.131148,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,4.523562,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,69.000000,25.000000,43.000000,2.000000,43.000000,0.000000,13.000000,0.416667,0.681818,0.090909,0.727273,12.000000,9.000000,0.272727,1.000000,5.000000,4.000000,1.000000,1.000000,0.000000,1.000000,6.129283,1.000000,1.000000,0.000000,0.000000,technology.cloud.aws_arn,1.0000,,,,,,,,
new_technology,eval/datasets/csv/new_technology.csv,s3_uri,s3 uri,technology.cloud.s3_uri,0.9500,false,,false,80,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,43.412498,4.125000,31.025000,0.000000,31.025000,0.000000,8.262500,0.090633,0.714942,0.000000,0.516393,2.562500,8.950000,0.194426,2.000000,2.525000,5.737500,1.000000,0.000000,0.000000,0.000000,5.443864,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.667351,12.384375,50.299377,0.000000,50.299377,0.000000,1.193593,0.005162,0.006018,0.000000,0.006586,3.096094,3.672500,0.000658,0.000000,0.774375,0.193594,0.000000,0.000000,0.000000,0.000000,0.086601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,28.000000,1.000000,20.000000,0.000000,20.000000,0.000000,7.000000,0.018868,0.594595,0.000000,0.355556,1.000000,4.000000,0.150943,2.000000,2.000000,5.000000,1.000000,0.000000,0.000000,0.000000,4.857981,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,57.000000,9.000000,44.000000,0.000000,44.000000,0.000000,11.000000,0.189189,0.830189,0.000000,0.678571,5.000000,11.000000,0.250000,2.000000,5.000000,6.000000,1.000000,0.000000,0.000000,0.000000,5.857981,1.000000,1.000000,0.000000,0.000000,technology.cloud.s3_uri,0.9500,,,,,,,,
new_technology,eval/datasets/csv/new_technology.csv,jwt,jwt,technology.cryptographic.jwt,1.0000,false,,false,80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012500,0.000000,167.987503,19.862499,144.862503,79.425003,65.437500,0.000000,3.262500,0.118202,0.862383,0.548343,0.334395,1.700000,19.262501,0.019415,3.000000,1.550000,1.000000,1.000000,1.000000,0.000000,0.100000,7.400719,0.000000,0.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012344,0.000000,2.112342,12.368595,12.168591,25.894367,27.446095,0.000000,1.318594,0.000428,0.000447,0.001137,0.000136,0.410000,19.543598,0.000046,0.000000,0.447500,0.000000,0.000000,0.000000,0.000000,0.090000,0.000154,0.000000,0.247500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,164.000000,12.000000,137.000000,66.000000,53.000000,0.000000,2.000000,0.071856,0.810651,0.458333,0.304094,1.000000,15.000000,0.011696,3.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,7.366322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,172.000000,28.000000,155.000000,91.000000,78.000000,0.000000,7.000000,0.165680,0.916168,0.631944,0.363095,3.000000,30.000000,0.041667,3.000000,3.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.434628,0.000000,1.000000,0.000000,0.000000,technology.cryptographic.jwt,1.0000,,,,,,,,
new_technology,eval/datasets/csv/new_technology.csv,docker_ref,docker ref,technology.development.docker_ref,0.5000,true,sense_header_hint_generic:docker_ref,false,80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.424999,2.862500,22.712500,0.000000,22.712500,0.000000,4.850000,0.087543,0.752528,0.000000,0.645128,1.900000,7.012500,0.159929,2.375000,1.550000,2.800000,1.000000,0.000000,0.000000,0.400000,4.925988,1.000000,0.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,70.294357,5.468595,36.629848,0.000000,36.629848,0.000000,2.227500,0.004217,0.007408,0.000000,0.007173,2.539999,1.462343,0.001263,1.234375,0.247500,0.160000,0.000000,0.000000,0.000000,0.240000,0.135541,0.000000,0.247500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,0.000000,10.000000,0.000000,10.000000,0.000000,2.000000,0.000000,0.588235,0.000000,0.444444,0.000000,4.000000,0.095238,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,4.087463,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.000000,8.000000,42.000000,0.000000,42.000000,0.000000,8.000000,0.230769,0.904762,0.000000,0.850000,6.000000,9.000000,0.250000,5.000000,2.000000,3.000000,1.000000,0.000000,0.000000,1.000000,5.781360,1.000000,1.000000,0.000000,0.000000,representation.file.mime_type,0.0125,,,,,,,,
new_technology,eval/datasets/csv/new_technology.csv,git_sha,git sha,technology.development.git_sha,0.9875,true,"feature_git_sha:len_var=0.0000,hex=1.00,len=40",false,80,0.000000,0.000000,0.000000,0.075000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,40.000000,24.325001,15.675000,0.000000,15.675000,0.000000,0.000000,0.608125,0.391875,0.000000,0.369687,6.287500,3.675000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.712500,0.587500,5.357551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.569373,8.569375,0.000000,8.569375,0.000000,0.000000,0.005356,0.005356,0.000000,0.000511,5.229843,1.894375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.204844,0.242344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,40.000000,17.000000,8.000000,0.000000,8.000000,0.000000,0.000000,0.425000,0.200000,0.000000,0.325000,3.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,5.357552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,40.000000,32.000000,23.000000,0.000000,23.000000,0.000000,0.000000,0.800000,0.575000,0.000000,0.400000,16.000000,8.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,5.357552,0.000000,0.000000,0.000000,0.000000,technology.cryptographic.hash,0.8875,,,,,,,,
new_technology,eval/datasets/csv/new_technology.csv,cidr,cidr,technology.internet.cidr,1.0000,false,,false,80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.487500,9.487500,0.000000,0.000000,0.000000,0.000000,4.000000,0.693843,0.000000,0.000000,0.556001,2.837500,0.000000,0.306157,4.000000,1.000000,2.000000,1.000000,0.000000,1.000000,1.000000,3.837290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.499845,5.499845,0.000000,0.000000,0.000000,0.000000,0.000000,0.003152,0.000000,0.000000,0.006080,0.211094,0.000000,0.003152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.057080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,5.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.555556,0.000000,0.000000,0.333333,1.000000,0.000000,0.222222,4.000000,1.000000,2.000000,1.000000,0.000000,1.000000,1.000000,3.321928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,14.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.777778,0.000000,0.000000,0.727273,3.000000,0.000000,0.444444,4.000000,1.000000,2.000000,1.000000,0.000000,1.000000,1.000000,4.247928,0.000000,0.000000,0.000000,0.000000,technology.internet.cidr,1.0000,,,,,,,,
new_technology,eval/datasets/csv/new_technology.csv,urn,urn,technology.internet.urn,1.0000,false,,false,80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.287500,9.537500,12.900000,0.000000,12.900000,0.000000,3.850000,0.326073,0.523205,0.000000,0.661299,4.775000,4.937500,0.150722,1.300000,2.437500,1.000000,1.000000,0.000000,0.000000,0.937500,4.665841,1.000000,0.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,127.179810,58.573589,20.740002,0.000000,20.740002,0.000000,2.177501,0.029179,0.028732,0.000000,0.020811,6.624377,2.133594,0.001142,0.810000,2.521094,0.000000,0.000000,0.000000,0.000000,0.058594,0.274526,0.000000,0.227500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,2.000000,6.000000,0.000000,6.000000,0.000000,2.000000,0.090909,0.244444,0.000000,0.400000,2.000000,3.000000,0.105263,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,4.087463,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,28.000000,22.000000,0.000000,22.000000,0.000000,6.000000,0.622222,0.772727,0.000000,0.894737,12.000000,8.000000,0.238095,4.000000,5.000000,1.000000,1.000000,0.000000,0.000000,1.000000,5.523562,1.000000,1.000000,0.000000,0.000000,technology.internet.urn,1.0000,,,,,,,,
new_technology,eval/datasets/csv/new_technology.csv,data_uri,data uri,technology.internet.data_uri,1.0000,false,,false,80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012500,0.000000,54.150002,6.475000,42.200001,12.112500,30.087500,0.000000,5.475000,0.093190,0.795177,0.225563,0.646723,1.437500,10.962500,0.111632,1.000000,1.000000,2.437500,1.000000,0.687500,0.000000,0.000000,5.608217,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012344,0.000000,560.877625,27.374386,309.109894,90.274887,82.679825,0.000000,3.474375,0.005024,0.002976,0.026953,0.004479,1.021094,31.861095,0.000833,0.000000,0.000000,0.571094,0.000000,0.214844,0.000000,0.000000,0.588745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.000000,0.000000,16.000000,0.000000,16.000000,0.000000,3.000000,0.000000,0.672414,0.000000,0.512500,0.000000,4.000000,0.060241,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,4.321928,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,85.000000,20.000000,69.000000,30.000000,50.000000,0.000000,10.000000,0.235294,0.888889,0.457627,0.800000,4.000000,30.000000,0.181818,1.000000,1.000000,5.000000,1.000000,1.000000,0.000000,0.000000,6.426265,1.000000,0.000000,0.000000,0.000000,technology.internet.data_uri,1.0000,,,,,,,,
new_finance,eval/datasets/csv/new_finance.csv,figi,figi,finance.securities.figi,1.0000,false,,false,80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.000000,12.000000,3.475000,8.525000,8.525000,0.000000,0.000000,0.000000,0.289583,0.710417,1.000000,0.844792,1.812500,5.500000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,3.700440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047500,0.000000,0.000000,1.749374,1.749375,1.749375,0.000000,0.000000,0.000000,0.012148,0.012148,0.000000,0.008115,0.752344,5.275000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,1.000000,5.000000,5.000000,0.000000,0.000000,0.000000,0.083333,0.416667,1.000000,0.583333,1.000000,3.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,3.700440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,12.000000,7.000000,11.000000,11.000000,0.000000,0.000000,0.000000,0.583333,0.916667,1.000000,1.000000,5.000000,11.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,3.700440,0.000000,0.000000,0.000000,0.000000,finance.securities.figi,0.9125,finance.securities.isin,0.0125,,,,,,
new_finance,eval/datasets/csv/new_finance.csv,aba_routing,aba routing,finance.banking.aba_routing,0.4500,false,,false,80,1.000000,1.000000,0.000000,0.275000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,9.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.679167,9.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,3.321929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.199375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,9.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.444444,9.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,3.321928,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,9.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,9.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,3.321928,0.000000,0.000000,0.000000,0.000000,finance.banking.aba_routing,0.3500,finance.currency.amount_minor_int,0.1750,representation.numeric.integer_number,0.0125,,,,
new_finance,eval/datasets/csv/new_finance.csv,bsb,bsb,finance.banking.bsb,1.0000,false,,false,80,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,6.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.857143,0.000000,0.000000,0.839286,3.000000,0.000000,0.142857,1.000000,2.000000,1.000000,1.000000,0.000000,1.000000,1.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,6.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.857143,0.000000,0.000000,0.571429,3.000000,0.000000,0.142857,1.000000,2.000000,1.000000,1.000000,0.000000,1.000000,1.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,6.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.857143,0.000000,0.000000,1.000000,3.000000,0.000000,0.142857,1.000000,2.000000,1.000000,1.000000,0.000000,1.000000,1.000000,3.000000,0.000000,1.000000,0.000000,0.000000,finance.banking.bsb,1.0000,,,,,,,,
network_logs,eval/datasets/csv/network_logs.csv,timestamp,timestamp,datetime.timestamp.iso_8601_milliseconds,1.0000,false,,false,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,24.000000,17.000000,2.000000,2.000000,0.000000,0.000000,5.000000,0.708333,0.083333,1.000000,0.483333,4.000000,1.000000,0.208333,2.000000,3.000000,1.000000,1.000000,0.000000,1.000000,0.000000,4.643859,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,24.000000,17.000000,2.000000,2.000000,0.000000,0.000000,5.000000,0.708333,0.083333,1.000000,0.416667,4.000000,1.000000,0.208333,2.000000,3.000000,1.000000,1.000000,0.000000,1.000000,0.000000,4.643856,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,24.000000,17.000000,2.000000,2.000000,0.000000,0.000000,5.000000,0.708333,0.083333,1.000000,0.541667,4.000000,1.000000,0.208333,2.000000,3.000000,1.000000,1.000000,0.000000,1.000000,0.000000,4.643856,1.000000,1.000000,0.000000,0.000000,datetime.timestamp.iso_8601_milliseconds,1.0000,,,,,,,,
network_logs,eval/datasets/csv/network_logs.csv,source_ip,ip_v4,technology.internet.ip_v4,1.0000,true,ipv4_detection,false,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.410000,10.410000,0.000000,0.000000,0.000000,0.000000,3.000000,0.774943,0.000000,0.000000,0.542261,3.000000,0.000000,0.225057,4.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,3.845278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.061899,1.061899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000307,0.000000,0.000000,0.005894,0.000000,0.000000,0.000307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,8.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.727273,0.000000,0.000000,0.384615,3.000000,0.000000,0.200000,4.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,3.584963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,12.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.800000,0.000000,0.000000,0.769231,3.000000,0.000000,0.272727,4.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,technology.internet.ip_v4,1.0000,,,,,,,,
network_logs,eval/datasets/csv/network_logs.csv,destination_ip,ip_v4,technology.internet.ip_v4,1.0000,true,ipv4_detection,false,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.020000,8.020000,0.000000,0.000000,0.000000,0.000000,3.000000,0.726121,0.000000,0.000000,0.555631,2.790000,0.000000,0.273879,4.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,3.583777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.699600,0.699600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000475,0.000000,0.000000,0.004873,0.165900,0.000000,0.000475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,6.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.666667,0.000000,0.000000,0.416667,2.000000,0.000000,0.250000,4.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,3.321928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,9.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.750000,0.000000,0.000000,0.700000,3.000000,0.000000,0.333333,4.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,3.700440,0.000000,0.000000,0.000000,0.000000,technology.internet.ip_v4,1.0000,,,,,,,,
