dataset	column_name	gt_label	finetype_label	raw_pred	raw_conf	raw_rule	sharp_pred	sharp_conf	sharp_rule	raw_match	sharp_match	sharpen_changed	sharpen_effect
new_technology	cidr	cidr	technology.internet.cidr	technology.internet.cidr	1.0	multi-branch-sibling	technology.internet.cidr	1.0	multi-branch-sibling	1	1	0	UNCHANGED
new_technology	data_uri	data uri	technology.internet.data_uri	technology.internet.data_uri	1.0	multi-branch-sibling	technology.internet.data_uri	1.0	multi-branch-sibling	1	1	0	UNCHANGED
new_technology	docker_ref	docker ref	technology.development.docker_ref	technology.development.docker_ref	1.0	multi-branch-sibling	technology.development.docker_ref	1.0	multi-branch-sibling	1	1	0	UNCHANGED
new_technology	git_sha	git sha	technology.cryptographic.hash	technology.cryptographic.hash	0.984	multi-branch-sibling	technology.cryptographic.hash	0.984	multi-branch-sibling	1	1	0	UNCHANGED
new_technology	jwt	jwt	technology.cryptographic.jwt	technology.cryptographic.jwt	1.0	multi-branch-sibling	technology.cryptographic.jwt	1.0	multi-branch-sibling	1	1	0	UNCHANGED
new_technology	s3_uri	s3 uri	technology.cloud.s3_uri	technology.cloud.s3_uri	1.0	multi-branch-sibling	technology.cloud.s3_uri	1.0	multi-branch-sibling	1	1	0	UNCHANGED
new_technology	snowflake_id	snowflake id	technology.identifier.snowflake_id	technology.identifier.snowflake_id	1.0	multi-branch-sibling	technology.identifier.snowflake_id	1.0	multi-branch-sibling	1	1	0	UNCHANGED
new_technology	tsid	tsid	technology.identifier.tsid	technology.identifier.tsid	1.0	multi-branch-sibling	technology.identifier.tsid	1.0	multi-branch-sibling	1	1	0	UNCHANGED
new_technology	ulid	ulid	technology.identifier.ulid	technology.identifier.ulid	1.0	multi-branch-sibling	technology.identifier.ulid	1.0	multi-branch-sibling	1	1	0	UNCHANGED
new_technology	urn	urn	technology.internet.urn	technology.internet.urn	1.0	multi-branch-sibling	technology.internet.urn	1.0	multi-branch-sibling	1	1	0	UNCHANGED
people_directory	age	number	representation.numeric.integer_number	representation.numeric.integer_number	0.9816	multi-branch-sibling	representation.numeric.integer_number	0.9816	header_hint:age	1	1	0	UNCHANGED
people_directory	company	entity name	representation.text.entity_name	representation.text.entity_name	0.9822	multi-branch-sibling	representation.text.entity_name	1.0	multi-branch-sibling	1	1	0	UNCHANGED
people_directory	date_of_birth	iso date	datetime.date.iso	datetime.date.iso	1.0	multi-branch-sibling	datetime.date.iso	1.0	multi-branch-sibling	1	1	0	UNCHANGED
people_directory	email	email	identity.person.email	identity.person.email	1.0	multi-branch-sibling	identity.person.email	1.0	multi-branch-sibling	1	1	0	UNCHANGED
people_directory	first_name	first name	identity.person.first_name	identity.person.first_name	1.0	multi-branch-sibling	identity.person.first_name	1.0	header_hint_cross_domain:first_name	1	1	0	UNCHANGED
people_directory	full_name	name	identity.person.full_name	identity.person.full_name	0.9916	multi-branch-sibling	identity.person.full_name	1.0	multi-branch-sibling	1	1	0	UNCHANGED
people_directory	gender	gender	identity.person.gender	identity.person.gender	1.0	multi-branch-sibling	identity.person.gender	1.0	gender_detection	1	1	0	UNCHANGED
people_directory	last_name	last name	identity.person.last_name	identity.person.last_name	0.8592	multi-branch-sibling	identity.person.last_name	0.9592	multi-branch-sibling	1	1	0	UNCHANGED
people_directory	ssn	ssn	identity.government.ssn	identity.government.ssn	1.0	multi-branch-sibling	identity.government.ssn	1.0	multi-branch-sibling	1	1	0	UNCHANGED
representation_coverage	decimal_number_comma	decimal number comma	representation.numeric.decimal_number_comma	representation.numeric.decimal_number_comma	0.9892	multi-branch-sibling	representation.numeric.decimal_number_comma	0.9892	multi-branch-sibling	1	1	0	UNCHANGED
representation_coverage	file_size	file size	representation.file.file_size	representation.file.file_size	1.0	multi-branch-sibling	representation.file.file_size	1.0	multi-branch-sibling	1	1	0	UNCHANGED
representation_coverage	integer_number	integer number	representation.numeric.integer_number	representation.numeric.integer_number	0.9986	multi-branch-sibling	representation.numeric.integer_number	0.9986	multi-branch-sibling	1	1	0	UNCHANGED
representation_coverage	scientific_notation	scientific notation	representation.numeric.scientific_notation	representation.numeric.scientific_notation	0.9997	multi-branch-sibling	representation.numeric.scientific_notation	0.9997	multi-branch-sibling	1	1	0	UNCHANGED
scientific_measurements	experiment_id	id	representation.identifier.increment	representation.identifier.alphanumeric_id	0.8687	multi-branch-sibling	representation.identifier.alphanumeric_id	0.8687	multi-branch-sibling	1	1	0	UNCHANGED
scientific_measurements	formula	code	representation.identifier.alphanumeric_id	representation.scientific.smiles	0.9887	multi-branch-sibling	representation.scientific.smiles	0.9887	multi-branch-sibling	0	0	0	UNCHANGED
scientific_measurements	latitude	latitude	geography.coordinate.latitude	geography.coordinate.latitude	1.0	multi-branch-sibling	geography.coordinate.latitude	1.0	coordinate_disambiguation	1	1	0	UNCHANGED
scientific_measurements	longitude	longitude	geography.coordinate.longitude	geography.coordinate.longitude	0.9955	multi-branch-sibling	geography.coordinate.longitude	1.0	coordinate_disambiguation	1	1	0	UNCHANGED
scientific_measurements	measurement_unit	measurement unit	representation.scientific.measurement_unit	representation.scientific.measurement_unit	0.8281	multi-branch-sibling	representation.scientific.measurement_unit	0.8281	multi-branch-sibling	1	1	0	UNCHANGED
scientific_measurements	percentage	percentage	representation.numeric.percentage	representation.numeric.percentage	1.0	multi-branch-sibling	representation.numeric.percentage	1.0	multi-branch-sibling	1	1	0	UNCHANGED
scientific_measurements	ph_value	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9999	multi-branch-sibling	representation.numeric.decimal_number	0.9999	multi-branch-sibling	1	1	0	UNCHANGED
scientific_measurements	pressure_atm	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.8768	multi-branch-sibling	representation.numeric.decimal_number	0.9768	multi-branch-sibling	1	1	0	UNCHANGED
scientific_measurements	temperature_celsius	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	1.0	multi-branch-sibling	representation.numeric.decimal_number	1.0	multi-branch-sibling	1	1	0	UNCHANGED
scientific_measurements	timestamp	timestamp	datetime.timestamp.iso_8601	datetime.timestamp.iso_8601	1.0	multi-branch-sibling	datetime.timestamp.iso_8601	1.0	multi-branch-sibling	1	1	0	UNCHANGED
scientific_measurements	value	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9999	multi-branch-sibling	representation.numeric.decimal_number	0.9999	multi-branch-sibling	1	1	0	UNCHANGED
server_logs_json	bytes_sent	number	representation.numeric.integer_number	representation.numeric.integer_number	0.9229	multi-branch-sibling	representation.numeric.integer_number	1.0	multi-branch-sibling	1	1	0	UNCHANGED
server_logs_json	client_ip	ip_v4	technology.internet.ip_v4	technology.internet.ip_v4	1.0	multi-branch-sibling	technology.internet.ip_v4	1.0	ipv4_detection	1	1	0	UNCHANGED
server_logs_json	method	http method	technology.internet.http_method	technology.internet.http_method	0.9963	multi-branch-sibling	technology.internet.http_method	0.9963	multi-branch-sibling	1	1	0	UNCHANGED
server_logs_json	path	route		representation.file.mime_type	0.5018	multi-branch-sibling	representation.file.mime_type	0.5018	multi-branch-sibling	0	0	0	UNCHANGED
server_logs_json	request_url	url	technology.internet.url	technology.internet.url	1.0	multi-branch-sibling	technology.internet.url	1.0	multi-branch-sibling	1	1	0	UNCHANGED
server_logs_json	response_time_ms	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9999	multi-branch-sibling	representation.numeric.decimal_number	0.9999	multi-branch-sibling	1	1	0	UNCHANGED
server_logs_json	status_code	http status code	representation.numeric.integer_number	representation.numeric.integer_number	0.8746	multi-branch-sibling	representation.numeric.integer_number	0.8746	multi-branch-sibling	1	1	0	UNCHANGED
server_logs_json	timestamp	iso timestamp milliseconds	datetime.timestamp.iso_8601_milliseconds	datetime.timestamp.iso_8601_milliseconds	0.9997	multi-branch-sibling	datetime.timestamp.iso_8601_milliseconds	0.9997	multi-branch-sibling	1	1	0	UNCHANGED
server_logs_json	user_agent	user agent	technology.internet.user_agent	technology.internet.user_agent	1.0	multi-branch-sibling	technology.internet.user_agent	1.0	multi-branch-sibling	1	1	0	UNCHANGED
sports_events	country	country	geography.location.country	geography.location.country	0.9999	multi-branch-sibling	geography.location.country	1.0	multi-branch-sibling	1	1	0	UNCHANGED
sports_events	event_date	iso date	datetime.date.iso	datetime.date.iso	1.0	multi-branch-sibling	datetime.date.iso	1.0	multi-branch-sibling	1	1	0	UNCHANGED
sports_events	event_id	code	representation.identifier.alphanumeric_id	representation.identifier.alphanumeric_id	0.462	multi-branch-sibling	representation.identifier.alphanumeric_id	0.462	multi-branch-sibling	1	1	0	UNCHANGED
sports_events	is_broadcast	boolean	representation.boolean.binary	representation.boolean.terms	1.0	multi-branch-sibling	representation.boolean.terms	1.0	boolean_subtype_terms	1	1	0	UNCHANGED
sports_events	start_time	time 24h	datetime.time.hm_24h	datetime.time.hm_24h	1.0	multi-branch-sibling	datetime.time.hm_24h	1.0	multi-branch-sibling	1	1	0	UNCHANGED
sports_events	status	status	representation.discrete.categorical	datetime.component.periodicity	1.0	multi-branch-sibling	datetime.component.periodicity	1.0	multi-branch-sibling	0	0	0	UNCHANGED
sports_events	viewer_rating	percentage	representation.numeric.percentage	representation.numeric.percentage	1.0	multi-branch-sibling	representation.numeric.percentage	1.0	multi-branch-sibling	1	1	0	UNCHANGED
tech_systems	api_key	code	representation.identifier.alphanumeric_id	technology.cryptographic.token_urlsafe	1.0	multi-branch-sibling	technology.cryptographic.token_urlsafe	1.0	multi-branch-sibling	0	0	0	UNCHANGED
tech_systems	ip_address	ip_v4	technology.internet.ip_v4	technology.internet.ip_v4	1.0	multi-branch-sibling	technology.internet.ip_v4	1.0	ipv4_detection	1	1	0	UNCHANGED
tech_systems	log_timestamp	timestamp	datetime.timestamp.iso_8601	datetime.timestamp.iso_8601	1.0	multi-branch-sibling	datetime.timestamp.iso_8601	1.0	multi-branch-sibling	1	1	0	UNCHANGED
tech_systems	mac_address	mac address	technology.internet.mac_address	technology.internet.mac_address	1.0	multi-branch-sibling	technology.internet.mac_address	1.0	multi-branch-sibling	1	1	0	UNCHANGED
tech_systems	port	port	representation.numeric.integer_number	representation.numeric.integer_number	0.7612	multi-branch-sibling	representation.numeric.integer_number	0.7612	multi-branch-sibling	1	1	0	UNCHANGED
tech_systems	request_url	url	technology.internet.url	technology.internet.url	1.0	multi-branch-sibling	technology.internet.url	1.0	multi-branch-sibling	1	1	0	UNCHANGED
tech_systems	server_hostname	hostname	technology.internet.hostname	technology.internet.hostname	0.3696	multi-branch-sibling	technology.internet.hostname	0.3696	multi-branch-sibling	1	1	0	UNCHANGED
tech_systems	user_agent	user agent	technology.internet.user_agent	technology.cryptographic.jwt	0.9998	multi-branch-sibling	technology.cryptographic.jwt	0.9998	multi-branch-sibling	0	0	0	UNCHANGED
tech_systems	uuid	uuid	representation.identifier.uuid	representation.identifier.uuid	1.0	multi-branch-sibling	representation.identifier.uuid	1.0	multi-branch-sibling	1	1	0	UNCHANGED
tech_systems	version	version	technology.development.version	datetime.date.dmy_short_dot	0.9756	multi-branch-sibling	datetime.date.dmy_short_dot	0.9756	multi-branch-sibling	0	0	0	UNCHANGED
technology_coverage	calver	calver	technology.development.calver	technology.development.calver	0.9978	multi-branch-sibling	technology.development.calver	0.9978	multi-branch-sibling	1	1	0	UNCHANGED
technology_coverage	ip_v4_with_port	ip_v4 with port	technology.internet.ip_v4_with_port	technology.internet.ip_v4_with_port	1.0	multi-branch-sibling	technology.internet.ip_v4_with_port	1.0	multi-branch-sibling	1	1	0	UNCHANGED
technology_coverage	ip_v6	ip_v6	technology.internet.ip_v6	technology.internet.ip_v6	0.3794	multi-branch-sibling	technology.internet.ip_v6	0.4794	multi-branch-sibling	1	1	0	UNCHANGED
technology_coverage	username	username	identity.person.username	identity.person.username	0.9993	multi-branch-sibling	identity.person.username	0.9993	multi-branch-sibling	1	1	0	UNCHANGED
titanic	Name	name	identity.person.full_name	identity.person.full_name	0.9978	multi-branch-sibling	identity.person.full_name	0.9978	multi-branch-sibling	1	1	0	UNCHANGED
titanic	Sex	gender	identity.person.gender	identity.person.gender	1.0	multi-branch-sibling	identity.person.gender	1.0	gender_detection	1	1	0	UNCHANGED
titanic	SibSp	number	representation.numeric.integer_number	representation.numeric.integer_number	0.9978	multi-branch-sibling	representation.numeric.integer_number	1.0	multi-branch-sibling	1	1	0	UNCHANGED
titanic	Survived	boolean	representation.boolean.binary	representation.boolean.binary	1.0	multi-branch-sibling	representation.boolean.binary	1.0	boolean_subtype_binary	1	1	0	UNCHANGED
us_states	Abbreviation	code	representation.identifier.alphanumeric_id	geography.location.state_code	0.9959	multi-branch-sibling	geography.location.state_code	0.9959	multi-branch-sibling	0	0	0	UNCHANGED
weather_stations_json	humidity_pct	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9999	multi-branch-sibling	representation.numeric.decimal_number	0.9999	multi-branch-sibling	1	1	0	UNCHANGED
weather_stations_json	location.city	city	geography.location.city	geography.location.city	0.9979	multi-branch-sibling	geography.location.city	1.0	multi-branch-sibling	1	1	0	UNCHANGED
weather_stations_json	location.country	country code	geography.location.country_code	geography.location.country_code	1.0	multi-branch-sibling	geography.location.country_code	1.0	country_code_post_hint_guard:alpha2_rate=1.00	1	1	0	UNCHANGED
weather_stations_json	location.latitude	latitude	geography.coordinate.latitude	geography.coordinate.latitude	0.9991	multi-branch-sibling	geography.coordinate.latitude	1.0	coordinate_disambiguation	1	1	0	UNCHANGED
weather_stations_json	location.longitude	longitude	geography.coordinate.longitude	geography.coordinate.longitude	0.9691	multi-branch-sibling	geography.coordinate.longitude	1.0	coordinate_disambiguation	1	1	0	UNCHANGED
weather_stations_json	observation_date	iso date	datetime.date.iso	datetime.date.iso	1.0	multi-branch-sibling	datetime.date.iso	1.0	multi-branch-sibling	1	1	0	UNCHANGED
weather_stations_json	precipitation_mm	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9999	multi-branch-sibling	representation.numeric.decimal_number	0.9999	multi-branch-sibling	1	1	0	UNCHANGED
weather_stations_json	temperature_c	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	1.0	multi-branch-sibling	representation.numeric.decimal_number	1.0	multi-branch-sibling	1	1	0	UNCHANGED
weather_stations_json	wind_speed_kmh	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9999	multi-branch-sibling	representation.numeric.decimal_number	0.9999	multi-branch-sibling	1	1	0	UNCHANGED
world_cities	country	country	geography.location.country	geography.location.country	1.0	multi-branch-sibling	geography.location.country	1.0	multi-branch-sibling	1	1	0	UNCHANGED
world_cities	name	city	geography.location.city	geography.location.city	0.9598	multi-branch-sibling	geography.location.city	0.9598	multi-branch-sibling	1	1	0	UNCHANGED
world_cities	subcountry	region	geography.location.region	geography.location.region	0.9997	multi-branch-sibling	geography.location.region	0.9997	multi-branch-sibling	1	1	0	UNCHANGED
coverage_closure_phase_ab	epoch_nanoseconds	datetime.timestamp.epoch_nanoseconds	datetime.timestamp.epoch_nanoseconds	datetime.timestamp.epoch_nanoseconds	0.9468	multi-branch-sibling	datetime.epoch.unix_seconds	0.5	header_hint_hardcoded:epoch_nanoseconds	1	0	1	HURT
coverage_closure_phase_ab	ethereum_address	finance.crypto.ethereum_address	finance.crypto.ethereum_address	finance.crypto.ethereum_address	0.9999	multi-branch-sibling	geography.address.full_address	0.9999	header_hint_cross_domain:ethereum_address	1	0	1	HURT
coverage_closure_phase_ab	street_name	geography.address.street_name	geography.address.street_name	geography.address.street_name	0.9848	multi-branch-sibling	identity.person.full_name	0.9848	header_hint_cross_domain:street_name	1	0	1	HURT
coverage_closure_phase_ab	unix_microseconds	datetime.epoch.unix_microseconds	datetime.epoch.unix_microseconds	datetime.epoch.unix_microseconds	0.9965	multi-branch-sibling	datetime.epoch.unix_seconds	0.9965	header_hint_same_category:unix_microseconds	1	0	1	HURT
geography_data	street_number	number	representation.numeric.integer_number	representation.identifier.increment	0.9781	multi-branch-sibling	geography.address.street_address	0.9781	header_hint_cross_domain:street_number	1	0	1	HURT
titanic	Cabin	code	representation.identifier.alphanumeric_id	identity.medical.icd10	0.9826	multi-branch-sibling	representation.alphanumeric.alphanumeric_id	0.9826	header_hint_cross_domain:cabin	1	0	1	HURT
us_states	State	state	geography.location.region	geography.location.region	0.9999	multi-branch-sibling	geography.location.state	0.9999	header_hint_geo_override:state	1	0	1	HURT
airports	altitude	number	representation.numeric.integer_number	representation.identifier.numeric_code	0.9827	multi-branch-sibling	representation.numeric.integer_number	1.0	feature_no_leading_zero:0.00	0	1	1	HELPED
airports	icao	icao	geography.transportation.icao_code	finance.banking.swift_bic	0.9615	multi-branch-sibling	geography.transportation.icao_code	0.9615	header_hint_cross_domain:icao	0	1	1	HELPED
airports	longitude	longitude	geography.coordinate.longitude	geography.coordinate.latitude	0.5415	multi-branch-sibling	geography.coordinate.longitude	0.6415	coordinate_disambiguation	0	1	1	HELPED
airports	timezone	time zone	datetime.offset.iana	geography.location.region	0.9378	multi-branch-sibling	datetime.offset.iana	0.9378	header_hint_cross_domain:timezone	0	1	1	HELPED
airports	utc_offset	utc offset	datetime.offset.utc	representation.numeric.scientific_notation	0.5101	multi-branch-sibling	datetime.offset.utc	0.5101	header_hint_cross_domain:utc_offset	0	1	1	HELPED
api_users_json	address.postal_code	postal code	geography.address.postal_code	identity.medical.cpt	0.7138	multi-branch-sibling	geography.address.postal_code	0.7138	header_hint_cross_domain:postal_code	0	1	1	HELPED
books_catalog	language	language	technology.code.locale_code	representation.text.word	0.9042	multi-branch-sibling	representation.discrete.categorical	0.5	header_hint_generic:language	0	1	1	HELPED
books_catalog	pages	number	representation.numeric.integer_number	representation.identifier.numeric_code	0.7471	multi-branch-sibling	representation.numeric.integer_number	0.8471	feature_no_leading_zero:0.00	0	1	1	HELPED
books_catalog	url	url	technology.internet.url	finance.crypto.ethereum_address	0.465	multi-branch-sibling	technology.internet.url	0.5	header_hint_cross_domain:url	0	1	1	HELPED
codes_and_ids	semantic_version	version	technology.development.version	datetime.date.dmy_short_dot	0.9999	multi-branch-sibling	technology.development.version	0.9999	version_dmy_short_dot_gate:invalid_date=0.71	0	1	1	HELPED
countries	alpha-2	country code	geography.location.country_code	geography.location.state_code	0.5263	multi-branch-sibling	geography.location.country_code	0.5	header_hint_hardcoded:alpha-2	0	1	1	HELPED
countries	alpha-3	country code	geography.location.country_code	geography.transportation.iata_code	0.9548	multi-branch-sibling	geography.location.country_code	0.5	header_hint_generic:alpha-3	0	1	1	HELPED
coverage_closure_phase_ab	amount_accounting	finance.currency.amount_accounting	finance.currency.amount_accounting	finance.currency.amount_comma	0.6133	multi-branch-sibling	finance.currency.amount_accounting	0.5	header_hint_hardcoded:amount_accounting	0	1	1	HELPED
coverage_closure_phase_ab	amount_apostrophe	finance.currency.amount_apostrophe	finance.currency.amount_apostrophe	finance.currency.amount	0.3226	multi-branch-sibling	finance.currency.amount_apostrophe	0.5	header_hint_hardcoded:amount_apostrophe	0	1	1	HELPED
coverage_closure_phase_ab	amount_comma_suffix	finance.currency.amount_comma_suffix	finance.currency.amount_comma_suffix	representation.numeric.decimal_number_comma	0.9188	multi-branch-sibling	finance.currency.amount_comma_suffix	0.9188	header_hint_cross_domain:amount_comma_suffix	0	1	1	HELPED
coverage_closure_phase_ab	amount_crypto	finance.currency.amount_crypto	finance.currency.amount_crypto	representation.file.file_size	0.4514	multi-branch-sibling	finance.currency.amount_crypto	0.5	header_hint_cross_domain:amount_crypto	0	1	1	HELPED
coverage_closure_phase_ab	amount_lakh	finance.currency.amount_lakh	finance.currency.amount_lakh	geography.coordinate.coordinates	0.2601	multi-branch-sibling	finance.currency.amount_lakh	0.5	header_hint_cross_domain:amount_lakh	0	1	1	HELPED
coverage_closure_phase_ab	amount_multisym	finance.currency.amount_multisym	finance.currency.amount_multisym	finance.currency.currency_code	0.6569	multi-branch-sibling	finance.currency.amount_multisym	0.5	header_hint_hardcoded:amount_multisym	0	1	1	HELPED
coverage_closure_phase_ab	amount_neg_trailing	finance.currency.amount_neg_trailing	finance.currency.amount_neg_trailing	representation.numeric.si_number	0.6639	multi-branch-sibling	finance.currency.amount_neg_trailing	0.6639	header_hint_cross_domain:amount_neg_trailing	0	1	1	HELPED
coverage_closure_phase_ab	amount_nodecimal	finance.currency.amount_nodecimal	finance.currency.amount_nodecimal	finance.currency.amount	0.5754	multi-branch-sibling	finance.currency.amount_nodecimal	0.5	header_hint_hardcoded:amount_nodecimal	0	1	1	HELPED
coverage_closure_phase_ab	amount_space	finance.currency.amount_space	finance.currency.amount_space	representation.numeric.si_number	0.8477	multi-branch-sibling	finance.currency.amount_space	0.8477	header_hint_cross_domain:amount_space	0	1	1	HELPED
coverage_closure_phase_ab	initials	representation.boolean.initials	representation.boolean.initials	identity.person.gender_code	0.4903	multi-branch-sibling	representation.boolean.initials	0.4903	boolean_subtype_initials	0	1	1	HELPED
covid_timeseries	Confirmed	number	representation.numeric.integer_number	representation.identifier.numeric_code	0.9999	multi-branch-sibling	representation.numeric.integer_number	0.9999	feature_no_leading_zero:0.00	0	1	1	HELPED
covid_timeseries	Deaths	number	representation.numeric.integer_number	representation.identifier.numeric_code	1.0	multi-branch-sibling	representation.numeric.integer_number	1.0	feature_no_leading_zero:0.00	0	1	1	HELPED
datetime_coverage	rfc_3339	rfc 3339	datetime.timestamp.rfc_3339	datetime.timestamp.iso_space_zulu	0.9969	multi-branch-sibling	datetime.timestamp.rfc_3339	0.9969	header_hint_same_category:rfc_3339	0	1	1	HELPED
datetime_formats	year	year	datetime.component.year	datetime.date.compact_ym	0.9996	multi-branch-sibling	datetime.component.year	1.0	year_compact_ym_gate:four_digit=1.00,year_range=1.00	0	1	1	HELPED
earthquakes_2024	depth	decimal number	representation.numeric.decimal_number	geography.coordinate.longitude	0.8616	multi-branch-sibling	representation.numeric.decimal_number	0.8616	coordinate_plausibility_gate:out_of_range=12/100	0	1	1	HELPED
earthquakes_2024	magNst	number	representation.numeric.integer_number	representation.identifier.numeric_code	0.9469	multi-branch-sibling	representation.numeric.integer_number	0.9469	feature_no_leading_zero:0.00	0	1	1	HELPED
earthquakes_2024	nst	number	representation.numeric.integer_number	representation.identifier.numeric_code	0.9999	multi-branch-sibling	representation.numeric.integer_number	0.9999	feature_no_leading_zero:0.00	0	1	1	HELPED
ecommerce_orders	phone	telephone	identity.person.phone_number	representation.scientific.cas_number	0.9252	multi-branch-sibling	identity.person.phone_number	0.9252	header_hint_cross_domain:phone	0	1	1	HELPED
ecommerce_orders	shipping_postal_code	postal code	geography.address.postal_code	representation.identifier.increment	1.0	multi-branch-sibling	geography.address.postal_code	1.0	numeric_postal_code_detection	0	1	1	HELPED
finance_coverage	isin	isin	finance.securities.isin	identity.commerce.isrc	1.0	multi-branch-sibling	finance.securities.isin	1.0	isin_format_gate:match_rate=0.88	0	1	1	HELPED
financial_data	exchange	category	representation.discrete.categorical	geography.transportation.icao_code	0.6267	multi-branch-sibling	representation.discrete.categorical	0.5	header_hint_generic:exchange	0	1	1	HELPED
geography_data	elevation_m	number	representation.numeric.integer_number	representation.identifier.numeric_code	0.9994	multi-branch-sibling	representation.numeric.integer_number	0.9994	feature_no_leading_zero:0.00	0	1	1	HELPED
geography_data	longitude	longitude	geography.coordinate.longitude	geography.coordinate.latitude	0.9997	multi-branch-sibling	geography.coordinate.longitude	1.0	coordinate_disambiguation	0	1	1	HELPED
iris	species	category	representation.discrete.categorical	representation.text.entity_name	0.8464	multi-branch-sibling	representation.discrete.categorical	0.5	header_hint_generic:species	0	1	1	HELPED
medical_records	gender	gender	identity.person.gender	identity.person.gender_code	0.5487	multi-branch-sibling	identity.person.gender	0.6487	gender_detection	0	1	1	HELPED
medical_records	height_in	height	identity.person.height	representation.numeric.integer_number	0.9999	multi-branch-sibling	identity.person.height	0.9999	header_hint_cross_domain:height_in	0	1	1	HELPED
medical_records	weight_lbs	weight	identity.person.weight	representation.numeric.decimal_number	1.0	multi-branch-sibling	identity.person.weight	1.0	header_hint_cross_domain:weight_lbs	0	1	1	HELPED
multilingual	address	address	geography.address.full_address	geography.address.street_name	0.4898	multi-branch-sibling	geography.address.full_address	0.5	header_hint_cross_domain:address	0	1	1	HELPED
multilingual	postal_code	postal code	geography.address.postal_code	identity.commerce.issn	0.4525	multi-branch-sibling	geography.address.postal_code	0.5	header_hint_cross_domain:postal_code	0	1	1	HELPED
multilingual	price	price	finance.currency.amount	finance.currency.amount_nodecimal	0.8283	multi-branch-sibling	finance.currency.amount	0.5	header_hint_hardcoded:price	0	1	1	HELPED
network_logs	response_time_ms	number	representation.numeric.integer_number	representation.identifier.numeric_code	1.0	multi-branch-sibling	representation.numeric.integer_number	1.0	feature_no_leading_zero:0.00	0	1	1	HELPED
network_logs	status_code	http status code	representation.numeric.integer_number	representation.identifier.numeric_code	0.5521	multi-branch-sibling	representation.numeric.integer_number	0.7	feature_no_leading_zero:0.00	0	1	1	HELPED
network_logs	url_path	code	representation.identifier.alphanumeric_id	representation.file.mime_type	0.9243	multi-branch-sibling	technology.internet.url	0.9243	header_hint_cross_domain:url_path	0	1	1	HELPED
people_directory	height_cm	height	identity.person.height	representation.numeric.decimal_number	0.5551	multi-branch-sibling	identity.person.height	0.5551	header_hint_cross_domain:height_cm	0	1	1	HELPED
people_directory	job_title	occupation	representation.discrete.categorical	identity.person.last_name	0.5856	multi-branch-sibling	representation.discrete.categorical	0.5856	header_hint_cross_domain:job_title	0	1	1	HELPED
people_directory	phone	telephone	identity.person.phone_number	representation.scientific.cas_number	0.9947	multi-branch-sibling	identity.person.phone_number	0.9947	header_hint_cross_domain:phone	0	1	1	HELPED
people_directory	weight_kg	weight	identity.person.weight	representation.numeric.decimal_number	0.9996	multi-branch-sibling	identity.person.weight	0.9996	header_hint_cross_domain:weight_kg	0	1	1	HELPED
sports_events	duration_minutes	number	representation.numeric.integer_number	representation.boolean.binary	0.5351	multi-branch-sibling	representation.numeric.integer_number	0.6351	boolean_override_integer_spread	0	1	1	HELPED
sports_events	sport	category	representation.discrete.categorical	geography.location.country	0.5535	multi-branch-sibling	representation.discrete.categorical	0.5535	header_hint_cross_domain:sport	0	1	1	HELPED
sports_events	venue	entity name	representation.text.entity_name	geography.location.city	0.9086	multi-branch-sibling	representation.text.entity_name	0.9086	header_hint_cross_domain:venue	0	1	1	HELPED
tech_systems	language	language	technology.code.locale_code	representation.text.word	0.9045	multi-branch-sibling	representation.discrete.categorical	0.5	header_hint_generic:language	0	1	1	HELPED
titanic	Age	number	representation.numeric.integer_number	representation.identifier.numeric_code	0.9017	multi-branch-sibling	representation.numeric.integer_number	1.0	feature_no_leading_zero:0.00	0	1	1	HELPED
titanic	Embarked	category	representation.discrete.categorical	geography.address.street_suffix	0.9958	multi-branch-sibling	representation.discrete.categorical	0.9958	header_hint_cross_domain:embarked	0	1	1	HELPED
titanic	Fare	price	finance.currency.amount	geography.coordinate.latitude	0.6492	multi-branch-sibling	finance.currency.amount	0.6492	header_hint_cross_domain:fare	0	1	1	HELPED
titanic	Parch	number	representation.numeric.integer_number	representation.boolean.binary	0.9989	multi-branch-sibling	representation.numeric.integer_number	1.0	boolean_override_integer_spread	0	1	1	HELPED
titanic	Pclass	class	representation.discrete.categorical	representation.identifier.numeric_code	0.9981	multi-branch-sibling	representation.discrete.ordinal	0.5	header_hint_generic:pclass	0	1	1	HELPED
weather_stations_json	station_name	entity name	representation.text.entity_name	geography.location.city	0.6889	multi-branch-sibling	representation.text.entity_name	0.6889	header_hint_cross_domain:station_name	0	1	1	HELPED
airports	id	id	representation.identifier.increment	representation.identifier.numeric_code	1.0	multi-branch-sibling	representation.numeric.integer_number	1.0	feature_no_leading_zero:0.00	1	1	1	CHANGED_BOTH_WRONG
