# rhh_counterfactual.tsv — ac-04 output
# Source: target/release/finetype profile over eval/datasets/manifest.csv
# Model dir: /Users/hugh/github/meridian-online/finetype/models/sherlock-v16
# Model weights sha256: 58dcba8ea723f4f4d4091d1ef348ad3b19f7700396bd47ecee759409a28f9ecc
# Families: 22
# Baseline datasets profiled: 36
# Scoring: schema_mapping.csv-backed label equivalence (mirrors eval/eval_profile.sql interchangeability classes).
# Schema: family_id\tdataset\tcolumn_name\tgt_label\tbaseline_label\tdisabled_label\tbaseline_confidence\tdisabled_confidence\tbaseline_rule\tdisabled_rule\tbaseline_correct\tdisabled_correct\tbaseline_domain_correct\tdisabled_domain_correct\tlabel_changed
family_id	dataset	column_name	gt_label	baseline_label	disabled_label	baseline_confidence	disabled_confidence	baseline_rule	disabled_rule	baseline_correct	disabled_correct	baseline_domain_correct	disabled_domain_correct	label_changed
header_hint_hardcoded	codes_and_ids	swift_code	swift code	finance.banking.swift_bic	finance.securities.sedol	0.5000	0.4793	header_hint_hardcoded:swift_code		1	0	1	1	1
header_hint_hardcoded	codes_and_ids	iban	iban	finance.banking.iban	finance.banking.iban	0.9733	0.9733			1	1	1	1	0
header_hint_hardcoded	codes_and_ids	hex_color	color	representation.format.color_hex	representation.format.color_hex	0.9653	0.9653			1	1	1	1	0
header_hint_hardcoded	codes_and_ids	mime_type	file format	representation.file.mime_type	representation.file.mime_type	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	codes_and_ids	locale	locale code	technology.code.locale_code	technology.code.locale_code	0.9991	0.9991			1	1	1	1	0
header_hint_hardcoded	codes_and_ids	sha256	hash	technology.cryptographic.hash	technology.cryptographic.hash	0.8798	0.8798			1	1	1	1	0
header_hint_hardcoded	codes_and_ids	semantic_version	version	technology.development.version	technology.development.version	0.9982	0.9982	version_dmy_short_dot_gate:invalid_date=0.71	version_dmy_short_dot_gate:invalid_date=0.71	1	1	1	1	0
header_hint_hardcoded	medical_records	patient_id	id	representation.identifier.alphanumeric_id	representation.identifier.alphanumeric_id	0.9645	0.9645			1	1	1	1	0
header_hint_hardcoded	medical_records	npi	npi	identity.medical.npi	identity.medical.npi	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	medical_records	first_name	first name	identity.person.first_name	identity.person.first_name	1.0000	1.0000	header_hint_cross_domain:first_name	header_hint_cross_domain:first_name	1	1	1	1	0
header_hint_hardcoded	medical_records	last_name	last name	identity.person.last_name	identity.person.last_name	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	medical_records	date_of_birth	iso date	datetime.date.iso	datetime.date.iso	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	medical_records	gender	gender	identity.person.gender	identity.person.gender	0.6159	0.6159	gender_detection	gender_detection	1	1	1	1	0
header_hint_hardcoded	medical_records	heart_rate	number	representation.numeric.integer_number	representation.numeric.integer_number	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	medical_records	temperature_f	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	medical_records	weight_lbs	weight	identity.person.weight	identity.person.weight	1.0000	1.0000	header_hint_cross_domain:weight_lbs	header_hint_cross_domain:weight_lbs	1	1	1	1	0
header_hint_hardcoded	medical_records	height_in	height	identity.person.height	identity.person.height	0.9967	0.9967	header_hint_cross_domain:height_in	header_hint_cross_domain:height_in	1	1	1	1	0
header_hint_hardcoded	medical_records	diagnosis_code	icd10	identity.medical.icd10	identity.medical.icd10	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	medical_records	visit_date	iso date	datetime.date.iso	datetime.date.iso	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	medical_records	is_admitted	boolean	representation.boolean.terms	representation.boolean.terms	1.0000	1.0000	boolean_subtype_terms	boolean_subtype_terms	1	1	1	1	0
header_hint_hardcoded	books_catalog	isbn	isbn	identity.commerce.isbn	identity.commerce.isbn	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	books_catalog	title	title	representation.text.entity_name	representation.text.entity_name	0.7124	0.7124			1	1	1	1	0
header_hint_hardcoded	books_catalog	author	author	identity.person.full_name	identity.person.full_name	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	books_catalog	publisher	entity name	representation.text.entity_name	representation.text.entity_name	0.5000	0.5000	header_hint_generic:publisher	header_hint_generic:publisher	1	1	1	1	0
header_hint_hardcoded	books_catalog	year_published	year	datetime.component.year	datetime.component.year	1.0000	1.0000	numeric_year_detection	numeric_year_detection	1	1	1	1	0
header_hint_hardcoded	books_catalog	pages	number	representation.numeric.integer_number	representation.numeric.integer_number	0.8000	0.8000	feature_no_leading_zero:0.00	feature_no_leading_zero:0.00	1	1	1	1	0
header_hint_hardcoded	books_catalog	language	language	representation.discrete.categorical	representation.discrete.categorical	0.5000	0.5000	header_hint_generic:language	header_hint_generic:language	1	1	1	1	0
header_hint_hardcoded	books_catalog	rating	rating	representation.discrete.ordinal	representation.discrete.ordinal	0.5000	0.5000	header_hint_generic:rating	header_hint_generic:rating	1	1	1	1	0
header_hint_hardcoded	books_catalog	price_usd	price	finance.currency.amount	finance.currency.amount	0.9940	0.9940	header_hint_cross_domain:price_usd	header_hint_cross_domain:price_usd	1	1	1	1	0
header_hint_hardcoded	books_catalog	url	url	technology.internet.url	technology.internet.url	0.8112	0.8112	header_hint_cross_domain:url	header_hint_cross_domain:url	1	1	1	1	0
header_hint_hardcoded	books_catalog	description	description	container.array.whitespace_separated	container.array.whitespace_separated	0.4699	0.4699			0	0	0	0	0
header_hint_hardcoded	network_logs	timestamp	iso timestamp milliseconds	datetime.timestamp.iso_8601_milliseconds	datetime.timestamp.iso_8601_milliseconds	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	network_logs	source_ip	ip_v4	technology.internet.ip_v4	technology.internet.ip_v4	1.0000	1.0000	ipv4_detection	ipv4_detection	1	1	1	1	0
header_hint_hardcoded	network_logs	destination_ip	ip_v4	technology.internet.ip_v4	technology.internet.ip_v4	1.0000	1.0000	ipv4_detection	ipv4_detection	1	1	1	1	0
header_hint_hardcoded	network_logs	method	http method	technology.internet.http_method	technology.internet.http_method	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	network_logs	url_path	code	technology.internet.url	technology.internet.url	0.6180	0.6180	header_hint_cross_domain:url_path	header_hint_cross_domain:url_path	1	1	1	1	0
header_hint_hardcoded	network_logs	status_code	http status code	representation.numeric.integer_number	representation.numeric.integer_number	0.8382	0.8382			1	1	1	1	0
header_hint_hardcoded	network_logs	response_time_ms	number	representation.numeric.integer_number	representation.numeric.integer_number	1.0000	1.0000	feature_no_leading_zero:0.00	feature_no_leading_zero:0.00	1	1	1	1	0
header_hint_hardcoded	network_logs	user_agent	user agent	technology.development.docker_ref	technology.development.docker_ref	0.4173	0.4173			0	0	1	1	0
header_hint_hardcoded	network_logs	request_id	uuid	representation.identifier.uuid	representation.identifier.uuid	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	network_logs	content_type	file format	representation.file.mime_type	representation.file.mime_type	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	network_logs	payload_size_bytes	number	representation.numeric.integer_number	representation.numeric.integer_number	0.5000	0.5000	header_hint_generic:payload_size_bytes	header_hint_generic:payload_size_bytes	1	1	1	1	0
header_hint_hardcoded	network_logs	query_params	code	container.key_value.query_string	container.key_value.query_string	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	scientific_measurements	experiment_id	id	representation.identifier.alphanumeric_id	representation.identifier.alphanumeric_id	0.9878	0.9878			1	1	1	1	0
header_hint_hardcoded	scientific_measurements	measurement_unit	measurement unit	representation.scientific.measurement_unit	representation.scientific.measurement_unit	0.9121	0.9121			1	1	1	1	0
header_hint_hardcoded	scientific_measurements	value	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9993	0.9993			1	1	1	1	0
header_hint_hardcoded	scientific_measurements	percentage	percentage	representation.numeric.percentage	representation.numeric.percentage	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	scientific_measurements	formula	code	representation.scientific.smiles	representation.scientific.smiles	0.9885	0.9885			0	0	1	1	0
header_hint_hardcoded	scientific_measurements	ph_value	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9998	0.9998			1	1	1	1	0
header_hint_hardcoded	scientific_measurements	temperature_celsius	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	scientific_measurements	pressure_atm	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.8000	0.8000	header_hint_sci_measurement:pressure_atm	header_hint_sci_measurement:pressure_atm	1	1	1	1	0
header_hint_hardcoded	scientific_measurements	timestamp	timestamp	datetime.timestamp.iso_8601	datetime.timestamp.iso_8601	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	scientific_measurements	latitude	latitude	geography.coordinate.latitude	geography.coordinate.latitude	1.0000	1.0000	coordinate_disambiguation	coordinate_disambiguation	1	1	1	1	0
header_hint_hardcoded	scientific_measurements	longitude	longitude	geography.coordinate.longitude	geography.coordinate.longitude	1.0000	1.0000	coordinate_disambiguation	coordinate_disambiguation	1	1	1	1	0
header_hint_hardcoded	multilingual	name	name	identity.person.full_name	identity.person.full_name	0.9922	0.9922			1	1	1	1	0
header_hint_hardcoded	multilingual	address	address	geography.address.full_address	geography.address.full_address	0.6177	0.6177	header_hint_cross_domain:address	header_hint_cross_domain:address	1	1	1	1	0
header_hint_hardcoded	multilingual	postal_code	postal code	geography.address.postal_code	geography.address.postal_code	0.8720	0.8720	header_hint_cross_domain:postal_code	header_hint_cross_domain:postal_code	1	1	1	1	0
header_hint_hardcoded	multilingual	phone	telephone	identity.person.phone_number	identity.person.phone_number	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	multilingual	date	date	datetime.date.ymd_slash	datetime.date.ymd_slash	0.7340	0.7340			0	0	1	1	0
header_hint_hardcoded	multilingual	price	price	finance.currency.amount	finance.currency.amount	0.5000	0.7152	header_hint_hardcoded:price	header_hint_same_category:price	1	1	1	1	0
header_hint_hardcoded	multilingual	locale	language code	representation.text.word	representation.text.word	0.2573	0.2573			0	0	0	0	0
header_hint_hardcoded	multilingual	country	country	geography.location.country	geography.location.country	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	sports_events	event_id	code	representation.identifier.alphanumeric_id	representation.identifier.alphanumeric_id	0.9895	0.9895			1	1	1	1	0
header_hint_hardcoded	sports_events	sport	category	representation.discrete.categorical	representation.discrete.categorical	0.5000	0.5000	header_hint_generic:sport	header_hint_generic:sport	1	1	1	1	0
header_hint_hardcoded	sports_events	venue	entity name	representation.text.entity_name	representation.text.entity_name	0.9778	0.9778			1	1	1	1	0
header_hint_hardcoded	sports_events	country	country	geography.location.country	geography.location.country	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	sports_events	event_date	iso date	datetime.date.iso	datetime.date.iso	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	sports_events	start_time	time 24h	datetime.time.hm_24h	datetime.time.hm_24h	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	sports_events	duration_minutes	number	representation.numeric.integer_number	representation.numeric.integer_number	0.8011	0.8011	header_hint:duration_minutes	header_hint:duration_minutes	1	1	1	1	0
header_hint_hardcoded	sports_events	attendance	number	representation.numeric.integer_number	representation.numeric.integer_number	0.5000	0.5000	header_hint_generic:attendance	header_hint_generic:attendance	1	1	1	1	0
header_hint_hardcoded	sports_events	ticket_price	price	finance.currency.amount	finance.currency.amount	0.9956	0.9956	header_hint_cross_domain:ticket_price	header_hint_cross_domain:ticket_price	1	1	1	1	0
header_hint_hardcoded	sports_events	status	status	representation.discrete.categorical	representation.discrete.categorical	0.9616	0.9616	categorical_low_cardinality	categorical_low_cardinality	1	1	1	1	0
header_hint_hardcoded	sports_events	is_broadcast	boolean	representation.boolean.terms	representation.boolean.terms	0.9998	0.9998	boolean_subtype_terms	boolean_subtype_terms	1	1	1	1	0
header_hint_hardcoded	sports_events	viewer_rating	percentage	representation.numeric.percentage	representation.numeric.percentage	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	datetime_formats_extended	eu_dot_date	eu dot date	datetime.date.dmy_dot	datetime.date.dmy_dot	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	datetime_formats_extended	abbreviated_month_date	abbreviated month date	datetime.date.abbreviated_month	datetime.date.abbreviated_month	0.6408	0.6408			1	1	1	1	0
header_hint_hardcoded	datetime_formats_extended	long_full_month_date	long full month date	datetime.date.long_full_month	datetime.date.long_full_month	0.9174	0.9174			1	1	1	1	0
header_hint_hardcoded	datetime_formats_extended	time_12h	time 12h	datetime.time.hm_12h	datetime.time.hm_12h	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	datetime_formats_extended	time_12h_seconds	time 12h seconds	datetime.time.hms_12h	datetime.time.hms_12h	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	datetime_formats_extended	rfc_2822_timestamp	rfc 2822 timestamp	datetime.timestamp.rfc_2822	datetime.timestamp.rfc_2822	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	datetime_formats_extended	american_timestamp	american timestamp	datetime.timestamp.mdy_12h	datetime.timestamp.mdy_12h	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	datetime_formats_extended	european_timestamp	european timestamp	datetime.timestamp.dmy_hm	datetime.timestamp.dmy_hm	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	api_users_json	address.city	city	geography.location.city	geography.location.city	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	api_users_json	address.country	country code	geography.location.country_code	geography.location.country_code	1.0000	1.0000	country_code_post_hint_guard:alpha2_rate=1.00	country_code_post_hint_guard:alpha2_rate=1.00	1	1	1	1	0
header_hint_hardcoded	api_users_json	address.postal_code	postal code	geography.address.postal_code	geography.address.postal_code	0.8251	0.8251	header_hint_cross_domain:postal_code	header_hint_cross_domain:postal_code	1	1	1	1	0
header_hint_hardcoded	api_users_json	email	email	identity.person.email	identity.person.email	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	api_users_json	name	name	identity.person.full_name	identity.person.full_name	0.9968	0.9968			1	1	1	1	0
header_hint_hardcoded	api_users_json	phone	telephone	identity.person.phone_number	identity.person.phone_number	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	api_users_json	profile_url	url	technology.internet.url	technology.internet.url	0.9255	0.9255			1	1	1	1	0
header_hint_hardcoded	ecommerce_orders_json	currency	currency code	finance.currency.currency_code	finance.currency.currency_code	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	ecommerce_orders_json	customer_email	email	identity.person.email	identity.person.email	0.8185	0.8185			1	1	1	1	0
header_hint_hardcoded	ecommerce_orders_json	is_express	boolean	representation.boolean.terms	representation.boolean.terms	0.9998	0.9998	boolean_subtype_terms	boolean_subtype_terms	1	1	1	1	0
header_hint_hardcoded	ecommerce_orders_json	order_date	iso timestamp	datetime.timestamp.iso_8601	datetime.timestamp.iso_8601	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	ecommerce_orders_json	order_id	alphanumeric id	representation.identifier.alphanumeric_id	representation.identifier.alphanumeric_id	0.9779	0.9779			1	1	1	1	0
header_hint_hardcoded	ecommerce_orders_json	product	category	representation.text.entity_name	representation.text.entity_name	0.9302	0.9302			0	0	1	1	0
header_hint_hardcoded	ecommerce_orders_json	quantity	number	representation.discrete.ordinal	representation.discrete.ordinal	0.9936	0.9936	small_integer_ordinal	small_integer_ordinal	0	0	1	1	0
header_hint_hardcoded	ecommerce_orders_json	status	status	representation.text.word	representation.text.word	0.9795	0.9795			0	0	1	1	0
header_hint_hardcoded	ecommerce_orders_json	total	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9992	0.9992			1	1	1	1	0
header_hint_hardcoded	ecommerce_orders_json	unit_price	price	finance.currency.amount	finance.currency.amount	0.9997	0.9997	header_hint_cross_domain:unit_price	header_hint_cross_domain:unit_price	1	1	1	1	0
header_hint_hardcoded	server_logs_json	bytes_sent	number	representation.numeric.integer_number	representation.numeric.integer_number	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	server_logs_json	client_ip	ip_v4	technology.internet.ip_v4	technology.internet.ip_v4	1.0000	1.0000	ipv4_detection	ipv4_detection	1	1	1	1	0
header_hint_hardcoded	server_logs_json	method	http method	technology.internet.http_method	technology.internet.http_method	0.3742	0.3742			1	1	1	1	0
header_hint_hardcoded	server_logs_json	path	route	representation.text.plain_text	representation.text.plain_text	0.4891	0.4891			0	0	0	0	0
header_hint_hardcoded	server_logs_json	request_url	url	technology.internet.url	technology.internet.url	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	server_logs_json	response_time_ms	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9988	0.9988			1	1	1	1	0
header_hint_hardcoded	server_logs_json	status_code	http status code	representation.numeric.integer_number	representation.numeric.integer_number	0.7200	0.7200			1	1	1	1	0
header_hint_hardcoded	server_logs_json	timestamp	iso timestamp milliseconds	datetime.timestamp.iso_8601_milliseconds	datetime.timestamp.iso_8601_milliseconds	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	server_logs_json	user_agent	user agent	technology.internet.user_agent	technology.internet.user_agent	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	weather_stations_json	humidity_pct	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9925	0.9925			1	1	1	1	0
header_hint_hardcoded	weather_stations_json	location.city	city	geography.location.city	geography.location.city	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	weather_stations_json	location.country	country code	geography.location.country_code	geography.location.country_code	1.0000	1.0000	country_code_post_hint_guard:alpha2_rate=1.00	country_code_post_hint_guard:alpha2_rate=1.00	1	1	1	1	0
header_hint_hardcoded	weather_stations_json	location.latitude	latitude	geography.coordinate.latitude	geography.coordinate.latitude	1.0000	1.0000	coordinate_disambiguation	coordinate_disambiguation	1	1	1	1	0
header_hint_hardcoded	weather_stations_json	location.longitude	longitude	geography.coordinate.longitude	geography.coordinate.longitude	1.0000	1.0000	coordinate_disambiguation	coordinate_disambiguation	1	1	1	1	0
header_hint_hardcoded	weather_stations_json	observation_date	iso date	datetime.date.iso	datetime.date.iso	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	weather_stations_json	precipitation_mm	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9990	0.9990			1	1	1	1	0
header_hint_hardcoded	weather_stations_json	station_name	entity name	representation.text.entity_name	representation.text.entity_name	0.7858	0.7858			1	1	1	1	0
header_hint_hardcoded	weather_stations_json	temperature_c	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	weather_stations_json	wind_speed_kmh	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9998	0.9998			1	1	1	1	0
header_hint_hardcoded	new_geography	wkt	wkt	geography.format.wkt	geography.format.wkt	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_geography	geojson	geojson	representation.text.plain_text	representation.text.plain_text	0.9930	0.9930			0	0	0	0	0
header_hint_hardcoded	new_geography	h3	h3	geography.index.h3	geography.index.h3	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_geography	geohash	geohash	geography.coordinate.geohash	geography.coordinate.geohash	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_geography	plus_code	plus code	geography.coordinate.plus_code	geography.coordinate.plus_code	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_geography	dms	dms	geography.coordinate.dms	geography.coordinate.dms	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_geography	mgrs	mgrs	geography.coordinate.mgrs	geography.coordinate.mgrs	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_geography	iso6346	iso6346	geography.transportation.iso6346	geography.transportation.iso6346	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_geography	hs_code	hs code	geography.transportation.hs_code	geography.transportation.hs_code	0.7679	0.7679			1	1	1	1	0
header_hint_hardcoded	new_geography	unlocode	unlocode	geography.transportation.unlocode	geography.transportation.unlocode	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_technology	ulid	ulid	technology.identifier.ulid	technology.identifier.ulid	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_technology	tsid	tsid	technology.identifier.tsid	technology.identifier.tsid	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_technology	snowflake_id	snowflake id	technology.identifier.snowflake_id	technology.identifier.snowflake_id	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_technology	aws_arn	aws arn	technology.cloud.aws_arn	technology.cloud.aws_arn	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_technology	s3_uri	s3 uri	technology.cloud.s3_uri	technology.cloud.s3_uri	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_technology	jwt	jwt	technology.cryptographic.jwt	technology.cryptographic.jwt	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_technology	docker_ref	docker ref	technology.development.docker_ref	technology.development.docker_ref	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_technology	git_sha	git sha	technology.cryptographic.hash	technology.cryptographic.hash	0.7725	0.7725			1	1	1	1	0
header_hint_hardcoded	new_technology	cidr	cidr	technology.internet.cidr	technology.internet.cidr	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_technology	urn	urn	technology.internet.urn	technology.internet.urn	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_technology	data_uri	data uri	technology.internet.data_uri	technology.internet.data_uri	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_identity	icd10	icd10	identity.medical.icd10	identity.medical.icd10	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_identity	loinc	loinc	identity.medical.loinc	identity.medical.loinc	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_identity	cpt	cpt	identity.medical.cpt	identity.medical.cpt	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_identity	hcpcs	hcpcs	identity.medical.hcpcs	identity.medical.hcpcs	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_identity	vin	vin	identity.government.vin	identity.government.vin	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_identity	eu_vat	eu vat	identity.government.eu_vat	identity.government.eu_vat	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_identity	ssn	ssn	identity.government.ssn	identity.government.ssn	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_identity	ein	ein	identity.government.ein	identity.government.ein	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_identity	pan_india	pan india	identity.government.pan_india	identity.government.pan_india	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_identity	abn	abn	identity.government.abn	identity.government.abn	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_identity	orcid	orcid	identity.academic.orcid	identity.academic.orcid	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_identity	email_display	email display	identity.person.email_display	identity.person.email_display	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_identity	phone_e164	phone e164	identity.person.phone_e164	identity.person.phone_e164	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_identity	upc	upc	identity.commerce.upc	identity.commerce.upc	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_identity	isrc	isrc	identity.commerce.isrc	identity.commerce.isrc	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_finance	figi	figi	finance.securities.figi	finance.securities.figi	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_finance	aba_routing	aba routing	finance.banking.aba_routing	finance.banking.aba_routing	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_finance	bsb	bsb	finance.banking.bsb	finance.banking.bsb	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_representation	cas_number	cas number	representation.scientific.cas_number	representation.scientific.cas_number	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_representation	inchi	inchi	representation.scientific.inchi	representation.scientific.inchi	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_representation	smiles	smiles	representation.scientific.smiles	representation.scientific.smiles	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	new_representation	color_hsl	color hsl	representation.format.color_hsl	representation.format.color_hsl	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	earthquakes_2024	time	iso timestamp milliseconds	datetime.timestamp.iso_8601_milliseconds	datetime.timestamp.iso_8601_milliseconds	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	earthquakes_2024	latitude	latitude	geography.coordinate.latitude	geography.coordinate.latitude	1.0000	1.0000	coordinate_disambiguation	coordinate_disambiguation	1	1	1	1	0
header_hint_hardcoded	earthquakes_2024	longitude	longitude	geography.coordinate.longitude	geography.coordinate.longitude	1.0000	1.0000	coordinate_disambiguation	coordinate_disambiguation	1	1	1	1	0
header_hint_hardcoded	earthquakes_2024	depth	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9995	0.9995	coordinate_plausibility_gate:out_of_range=12/100	coordinate_plausibility_gate:out_of_range=12/100	1	1	1	1	0
header_hint_hardcoded	earthquakes_2024	mag	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9893	0.9893			1	1	1	1	0
header_hint_hardcoded	earthquakes_2024	magType	category	representation.scientific.measurement_unit	representation.scientific.measurement_unit	0.4979	0.4979			0	0	1	1	0
header_hint_hardcoded	earthquakes_2024	nst	number	representation.numeric.integer_number	representation.numeric.integer_number	0.9999	0.9999	feature_no_leading_zero:0.00	feature_no_leading_zero:0.00	1	1	1	1	0
header_hint_hardcoded	earthquakes_2024	gap	decimal number	representation.numeric.integer_number	representation.numeric.integer_number	0.9543	0.9543			1	1	1	1	0
header_hint_hardcoded	earthquakes_2024	dmin	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.6790	0.6790			1	1	1	1	0
header_hint_hardcoded	earthquakes_2024	rms	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9999	0.9999			1	1	1	1	0
header_hint_hardcoded	earthquakes_2024	net	category	representation.scientific.measurement_unit	representation.scientific.measurement_unit	0.9193	0.9193			0	0	1	1	0
header_hint_hardcoded	earthquakes_2024	id	alphanumeric id	identity.person.username	identity.person.username	0.8640	0.8640			0	0	0	0	0
header_hint_hardcoded	earthquakes_2024	updated	iso timestamp milliseconds	datetime.timestamp.iso_8601_milliseconds	datetime.timestamp.iso_8601_milliseconds	1.0000	1.0000			1	1	1	1	0
header_hint_hardcoded	earthquakes_2024	place	address	geography.address.full_address	geography.address.full_address	0.5774	0.5774			1	1	1	1	0
header_hint_hardcoded	earthquakes_2024	type	category	geography.location.city	geography.location.city	0.5757	0.5757			0	0	1	1	0
header_hint_hardcoded	earthquakes_2024	horizontalError	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9998	0.9998			1	1	1	1	0
header_hint_hardcoded	earthquakes_2024	depthError	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.7720	0.7720			1	1	1	1	0
header_hint_hardcoded	earthquakes_2024	magError	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9999	0.9999			1	1	1	1	0
header_hint_hardcoded	earthquakes_2024	magNst	number	representation.numeric.integer_number	representation.numeric.integer_number	0.9874	0.9874	feature_no_leading_zero:0.00	feature_no_leading_zero:0.00	1	1	1	1	0
