sha	column	true	pred	confidence	quality_band	runner_up	rule	vetoed	correct
f1e9931e2ae058313951fe7608b31dc9da3b8265371ac0bd5b7fd28af6a38663	perm_unlink	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	representation.boolean.binary	url_bare_number_veto:perm_unlink	False	1
6fb520515f5a8b484871c02a00816d8c0a93fc3c82faf9c9bf4ddf3900fda4d1	perm_unlink	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	representation.boolean.binary	url_bare_number_veto:perm_unlink	False	1
03c72dc72d1832e55a428c6dd41170314e403e97e0549307957dd06852780535	filename	representation.text.plain_text	representation.text.word	0.919094443321228	high		enum_reframe_residual<-schema_fail_demotion:technology.internet.url:fail_rate=1.00	False	1
9efd0ca64660b69801731805277ed4cb29db58609d9e34b8fa8f9e4defc07f4d	Points	representation.numeric.integer_number	representation.numeric.integer_number	0.9938376545906067	high			False	1
a56ee5fc2220c647f6158476c75a7a9ec73d02fd63a3d33c9df8c6e9cf11b28d	Points	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low		binary_vocab_veto:points	False	1
e4d5906efc9dcb903a15c8a9ab134d8c204ce9ea33d97ea39fddd28ecd86c54b	Comments	representation.numeric.integer_number	representation.numeric.integer_number	0.8747583627700806	high		boolean_override_single_value	False	1
aacd269106761c66445fa60fb571034d734c7ad4c0f801da8728ad022f310c67	Comments	representation.numeric.integer_number	representation.boolean.binary	0.9989114999771118	high		boolean_subtype_binary	False	0
28f4bab1dc6f786f8858cef5eaaffc63b64419ee01ebf7160c4e5839e69ed5cd	Points	representation.numeric.integer_number	representation.numeric.integer_number	0.8594223856925964	high		boolean_override_single_value	False	1
9e4eac44bbc19a401a64f90ced411b202119952834b737c030608cbe8fe4b5a5	Points	representation.numeric.integer_number	representation.numeric.integer_number	0.6421090364456177	low	representation.boolean.binary	boolean_override_integer_spread	False	1
2404a5e275c1acda0ef2e0ea0f8545f1d5502b36eb46bf3de7fb87b1c21a7b0f	Comments	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low		binary_vocab_veto:comments	False	1
d2c8c99345332abe89ae64b789430189c4b93af81c2911721e1b1048d8da4df3	Comments	representation.numeric.integer_number	representation.numeric.integer_number	0.8747583627700806	high		boolean_override_single_value	False	1
b961130c807dac39b4f8ead2bdd892069a71013898c02c45c59b4f402f559f21	Comments	representation.numeric.integer_number	representation.numeric.integer_number	0.8747583627700806	high		boolean_override_single_value	False	1
824f3b21cb6a705d38de76fe7a6a3739e2a32bd71343be9be996531b5f033da3	Points	representation.numeric.integer_number	representation.numeric.integer_number	0.8594223856925964	high		boolean_override_single_value	False	1
866ee4ae4611820aa11ad61ec69b0cbe51ca34f13df695f6614b2ce00ecb087b	update_date	datetime.date.iso	datetime.timestamp.sql_standard	0.6281062960624695	low			False	0
8bbf9b050648caae57c848b9cc8f4610846ab261335255a3e886a5048d2e8d6f	noc	representation.numeric.integer_number	representation.boolean.binary	0.9987800717353821	high		boolean_subtype_binary	False	0
426a5afb5b1a8ec0f114a69e9f26e2bd4dc64b598cddc3cdd50db244e4ea29f3	noc	representation.numeric.integer_number	representation.boolean.binary	0.9987800717353821	high		boolean_subtype_binary	False	0
64d80ef718fd27b831d7c0a7edc05786850539aa0d8d71a8f7a24beb22d77e75	Submission Time	datetime.epoch.unix_milliseconds	datetime.epoch.unix_milliseconds	0.8586564660072327	high			False	1
599b0e1ba53942770850310c187fc970de3a634e29870c97dc0cb576a0f30997	PC	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low		binary_vocab_veto:pc	False	1
c967416cd0f97fd4ff72696c03c629249ad528fa59798f838356de91e0f36279	moa	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low		increment_substance_veto	False	1
d9a527cdb711afc9929e833f9eb8e36d17a0a6596fc1e8bf2d596565249a49bb	moa	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low		increment_substance_veto	False	1
87d70685069646ac3a230d36c8bda31700fc38bc65ba8cc947785e473e98a109	0.1	representation.numeric.integer_number	representation.numeric.integer_number	0.9356023669242859	high		boolean_override_single_value	False	1
687f3b2a8673c149798c5c74d9d1ad71872b2a09d1bb5cd560de4f52c93bcb7b	noc	representation.numeric.integer_number	representation.boolean.binary	0.9987800717353821	high		boolean_subtype_binary	False	0
249400d98a75e15a0cf8add797ababd4920323fe71ad9cb0501db16f21a4d741	moa	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low		increment_substance_veto	False	1
c9642ef4b4c0439defad853e673653e706527a0e90e91ae968e5b60a3115b4b1	noc	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low		binary_vocab_veto:noc	False	1
6e9c77eb93153a42a374002ab72d60cbe99f47bfb4b739b1bf79217e2dfb0d1b	keyPressed:	representation.numeric.integer_number	representation.numeric.integer_number	0.9113830924034119	high		boolean_override_single_value	False	1
eab3a2181850a4a11e6ce3811f8b10d835daf921660a3eb6c5aa3ddbf15d7a29	confirmed	representation.numeric.integer_number	representation.boolean.binary	0.9996814727783203	high		boolean_subtype_binary	False	0
6e9c77eb93153a42a374002ab72d60cbe99f47bfb4b739b1bf79217e2dfb0d1b	answer	representation.numeric.integer_number	representation.numeric.integer_number	0.9385398030281067	high		boolean_override_single_value	False	1
006375069f2b2d99f4833691e8a21963f2f27edb327951f15fecf7a56fa81531	LDPE	representation.numeric.integer_number	representation.numeric.integer_number	0.9449283480644226	high			False	1
c639bdfaf8a1b368d5930da834583b791c0abd4072a70d27d88017697cf6cca5	moa	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low		increment_substance_veto	False	1
b4c17bd1276fffabad8400334f998670824f64e79fd4df0a79cd1f5c2e6bcc57	SUM229neg	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	representation.boolean.binary	binary_vocab_veto:sum229neg	False	1
a7383462c4ff532622f0eb7d809f43766930512e64f1917f0c2652707eb7aa63	control	representation.numeric.integer_number	representation.numeric.integer_number	0.8991647958755493	high		boolean_override_single_value	False	1
eea822eef28ca20020c7619490998d3fe8b55c12b2191320b9aee151deab1c23	HDPE	representation.numeric.integer_number	representation.numeric.integer_number	0.9491153359413147	high			False	1
42d7c5993bd1d0ad21d00089c8465152340f54eb52f4b9af29d366250554f9ef	Fan-Out	representation.numeric.integer_number	representation.numeric.integer_number	0.8762616515159607	high		boolean_override_integer_spread	False	1
370ce7106d860a71fc4e277c15b027ec4e68a9e4f99bd10e9dbf88c8f34279ad	PFIZER_DEPOSITS	representation.numeric.integer_number	representation.numeric.integer_number	0.3980449438095093	low	datetime.component.year	binary_vocab_veto:pfizer_deposits	False	1
e0871673e57d3077dccdf0ada4462764f28171fdc38841eb3fb1715eee4e8d99	noc	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low		binary_vocab_veto:noc	False	1
808e26d6e65f8b8ed08b307095bafdd41dc8a14bbac99c1a49a2a2e712c83b5b	flu report	representation.numeric.integer_number	representation.numeric.integer_number	0.918043315410614	high		boolean_override_single_value	False	1
929187795235be749952145467aa58c265f43f326ae3274e6e6eff2a51b2c35f	NMI	representation.numeric.integer_number	representation.numeric.integer_number	0.9061576128005981	high		boolean_override_single_value	False	1
bc0d5fa4250b640770876bee9e2be6691f5f18b61f6d70d738a36af5a23d0c6f	update_date	datetime.date.iso	datetime.timestamp.sql_standard	0.6281062960624695	low			False	0
4a8c9e08d15154ef2984dd9bc9dcb7dc70e7fd603e573e3bfc272fccf0118e13	country_code_filter	geography.location.country_code	geography.location.country_code	0.8241334557533264	medium		country_code_corroboration	False	1
d7a01ae8d774bce5afc00bae5233cf23b8fda1e3f9e1bab8d79444c0182afed1	CountryCode	geography.location.country_code	geography.location.country_code	0.9776545166969299	high			False	1
4d936fe27bc040289974d2be10cb9b757d1087f9475b5dcbe66eb21d1d3179dd	countryCode	geography.location.country_code	geography.location.country_code	0.9830892086029053	high			False	1
efcd937edb04e8a036ac90cf40002785de655a38cb75d096ce98e785c50f2dab	exchange_country	geography.location.country_code	geography.location.country_code	0.5012251138687134	low	geography.location.region	country_code_corroboration	False	1
9b9e430ff370cec4e37b0114c40cf565e3c21c11a4642e4507bacfc36eb5860b	destination_x	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	representation.identifier.numeric_code	postal_header_veto:destination_x	False	1
163620cd34c710d154dc19233c19b93570322227f7d87d79cd96306419196141	country_id:id	geography.location.country_code	geography.location.country_code	0.4392435848712921	low			False	1
00a39a6585a8d714818195e0cc393420fdb124e8c52c7564015dde088db2b5f5	country_id:id	geography.location.country_code	technology.code.locale_code	0.4669725000858307	low			False	0
8f2effe6c55b5bfee10210fae9c35e9aa9ac1496432bb12ddb17d94276417a15	country_id:id	geography.location.country_code	geography.location.country_code	0.4392435848712921	low			False	1
b93780087350b3297af08a1f083d114c005bfe27d5a14e4efe455249d7a98ec5	venue_country	geography.location.country_code	technology.code.locale_code	0.4029935896396637	low			False	0
7e74f77c718c51df6b53f8fbfba0582dccc8862b2a831c9ab12f40f2adb87d45	marketplace	geography.location.country_code	geography.location.country_code	0.9905318021774292	high			False	1
021dc73b13747b5c6b45fc22438e9cb3d07919910048dfbe86c54087e246d713	REC_DIR	representation.text.plain_text	representation.text.word	0.4190599024295807	low			False	1
04076fd58a629a1641051659b339960c8a9437281a089148f5ec1ad44537a8a3	PA	representation.text.plain_text	geography.location.country_code	0.8302112221717834	medium		country_code_corroboration	False	0
29a02c827c524ec78054456a5b4904a3b0a2dd9c2b245d9a4e41f35028d4496f	TEAM_ABBREVIATION	technology.internet.top_level_domain	geography.transportation.iata_code	0.7837944626808167	medium			False	0
135d4e91476bfdfc1809e3d1bd81afa1ca95a8e09c791197b9006d82fbb47605	name	representation.text.plain_text	geography.location.city	0.6098753213882446	low			False	0
34fe8e16781583699084cc80a0e8e27fd48ea0da4f0dca8f6bf22a1689ad166d	name	representation.identifier.alphanumeric_id	geography.location.city	0.8506773114204407	high			False	0
33aad91719feb89aede82731cf6aff16da89f2910f1b0a20ab93663b2581a5e1	name	representation.text.plain_text	geography.location.city	0.4777667820453644	low			False	0
2cc5844dcb71f3400bd115363bd8b29e252def623d2756dbd9a05eaed545acdd	EstadoDoc	representation.text.plain_text	geography.location.region	0.5983055830001831	low			False	0
fc23924aa62c2e673e0579caeb2fbff2e0fefcfb61bee8ec2d2c74e316b25703	groupingname	representation.text.word	geography.location.region	0.3021748960018158	low			False	0
3890bd6cf4bd95c22b33bef3a008dbf55ada09d41e87802d1add50856c748c0f	name	representation.text.plain_text	representation.text.word	0.9838479161262512	high		enum_reframe_residual<-attractor_demotion_cardinality:identity.person.username	False	1
a47a58001ea856d11a342687d0bb7837b8fae45caad4181470052e904722c53f	username	identity.person.username	representation.text.word	0.9987000226974487	high		enum_reframe_residual<-attractor_demotion_cardinality:identity.person.username	False	0
e447a890fccbe73bd61a7fbf7270e5aa3c912685e98e5f31304c48204e1c5e9f	wfo_id	representation.identifier.alphanumeric_id	representation.identifier.alphanumeric_id	0.36809369921684265	low	technology.cryptographic.hash	veto_fallback:id	True	1
32d37ff8e6940f4ac50f496c763dae043e4394bdf5ececc51b796412a8dc4b71	id	representation.identifier.uuid	representation.identifier.uuid	0.9973722696304321	high			False	1
54ddb65c43e8cdfaac230d3be99657bd212dfeef1f52c4315cb857dda85fd343	msg_id	representation.identifier.alphanumeric_id	representation.identifier.alphanumeric_id	0.7250152826309204	medium		veto_fallback:id	True	1
405e2174ed53f580eff2418aef4903e2b5c8f2226dcd86eb7c851c141f0e64e5	ipni_id	representation.identifier.alphanumeric_id	unknown	0.6984166502952576	low	representation.identifier.alphanumeric_id		True	0
0d9afc2010e9a02a93cc70e1f21a5cf171bbef475581a0f1b9f045f5acfc532b	year	datetime.component.year	datetime.component.year	1.0	high		numeric_year_detection	False	1
f56a61ba8a702d01d33476966edbf655b5dae672c371fa2858fcc7826059d9ad	year	datetime.component.year	datetime.component.year	1.0	high		numeric_year_detection	False	1
d5232fbdf217098dfcf14731363f2a4217a3c0b9f950129c7bac17af0210eb2f	year	datetime.component.year	datetime.component.year	1.0	high		numeric_year_detection	False	1
36727c241f002833557f927b693374f5f17b556a3d7c2ba5ba4e1d2e9f621edd	sampling_year	datetime.component.year	datetime.component.year	1.0	high		numeric_year_detection	False	1
82619f78d6ea270b4c637fbc764be0df3468f2f301bb1d717704b2e6f1f8aaa3	Parent	representation.numeric.decimal_number	representation.numeric.decimal_number	0.961487352848053	high			False	1
862d9e9e48a52e228ad247b460eb555b1f1c259781fc4f72076a3225b8e45217	Parent	representation.numeric.decimal_number	unknown	0.9431795477867126	high			True	0
115d1af415d12621a6ffe7039c9c720182116e9b0f17e3549fb4fe535439da43	Story	representation.numeric.decimal_number	representation.numeric.decimal_number	0.937182605266571	high			False	1
6fd4365f98f783b019380768b930658758ad5508557813841e380b91f70bde97	Parent	representation.numeric.decimal_number	unknown	0.9505831003189087	high			True	0
10366ee1045e370c6b40d793d4889dd51e4de030d25dceb1296d6e54c2e5e5cd	Story	representation.numeric.decimal_number	representation.numeric.decimal_number	0.5229611396789551	low			False	1
d134333a31ff4350fa180b6545e47c6708eb7ad720c99ff3c8b9aeff48ab5621	Story	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9992064833641052	high			False	1
7fed8b560730df988c61b4b127507e5b5ee715550308134c65ce3f22c753d853	Story	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9908761382102966	high			False	1
c41ae786a27bc8a8316d2748c38b94dd9a236bb92192f6b8ec8e54057545b3ff	Parent	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9480991959571838	high			False	1
d86b8098aef81169adb867baf2ba25f7f1427906ac930342082a012c337fd7e1	compensationAsOfEpochDate	datetime.epoch.unix_seconds	datetime.epoch.unix_seconds	0.5748516917228699	low	identity.medical.npi	header_hint_cross_domain:compensationasofepochdate	False	1
1aba677beb06c8d356c8c3b8092e328fdfa94064c7fe937c0095ae42a7f9f94b	author_date_unix_timestamp	datetime.epoch.unix_seconds	datetime.epoch.unix_seconds	0.7185794711112976	medium			False	1
6800f55003d90eb209676aea4dd367094783f4977ef074f457fc5b75314dc6ed	compensationAsOfEpochDate	datetime.epoch.unix_seconds	datetime.epoch.unix_seconds	0.5748516917228699	low	identity.medical.npi	header_hint_cross_domain:compensationasofepochdate	False	1
bb3ff45839fdbf5b25207730effebf2bc278ee92d3dffb231d3b9bb5d17f24c7	Time_stamp	datetime.date.iso	datetime.timestamp.sql_standard	0.9840177893638611	high			False	0
068341dbf53ab2e3ba1ab1e52a9004751c5da39a80188b603a20532634dc89b5	earningsTimestampStart	datetime.epoch.unix_seconds	datetime.epoch.unix_seconds	0.5456092357635498	low			False	1
a22933514c3dc7322d1d83d6da41176a16760c471b8d9cbad4be99c58c031ffb	compensationAsOfEpochDate	datetime.epoch.unix_seconds	datetime.epoch.unix_seconds	0.5748516917228699	low	identity.medical.npi	header_hint_cross_domain:compensationasofepochdate	False	1
a36b58ca05c130c94ba7d649fd3f4bb691f10ab223f7fde52f6d88df59ab8715	updateDate	datetime.date.iso	datetime.date.iso	1.0	high			False	1
bd92d6787455bb0b986c3685750c3a1d62df7250b49600dbd837ca8eaa75ced3	compensationAsOfEpochDate	datetime.epoch.unix_seconds	datetime.epoch.unix_seconds	0.5748516917228699	low	identity.medical.npi	header_hint_cross_domain:compensationasofepochdate	False	1
b50e35f684ad4a53f2684035af76d421971bc95bd348c83f053f70cd296df96d	governanceEpochDate	datetime.epoch.unix_seconds	datetime.epoch.unix_seconds	0.8467230200767517	medium		header_hint_cross_domain:governanceepochdate	False	1
f6e308739284ec55f0aa0958d7c6cb88f6143cc999096056311532dcfbf1cf6f	compensationAsOfEpochDate	datetime.epoch.unix_seconds	datetime.epoch.unix_seconds	0.5	low	identity.medical.npi	header_hint_cross_domain:compensationasofepochdate	False	1
b939a63f3b0a3c8607a1bd59cf696e28b18efcd4ecef6f062494bc8e4eda749d	created_at	datetime.timestamp.sql_standard	datetime.timestamp.sql_standard	0.9999157190322876	high			False	1
503d38d0232cd1d3fab804925bbb5c11d8489713be3d25a0ef06f02485f1e2af	earningsTimestampStart	datetime.epoch.unix_seconds	unknown	0.5311576724052429	low	identity.commerce.isbn	header_hint_cross_domain:earningstimestampstart	True	0
193f85500d793d086ee9f7485add182fd775fc96665992269804c048618c7f2f	Time_stamp	datetime.timestamp.sql_standard	datetime.timestamp.sql_standard	0.9999514818191528	high			False	1
b4119bacff943c445b60452de09068b2864776abe56d9aedd1710c676ab7c84f	governanceEpochDate	datetime.epoch.unix_seconds	datetime.epoch.unix_seconds	0.9602803587913513	high		header_hint_cross_domain:governanceepochdate	False	1
925e4950233d25e61b437ab6142e00c5ee4cb2c7703fbfa83acc184abc7a7e4d	Time_stamp	datetime.timestamp.sql_standard	datetime.timestamp.sql_standard	0.9999542236328125	high			False	1
0ba20b4fdf1c506acc2a49495ae37b651016a76f90ec02a62f11c9df01d99bd7	earningsTimestamp	datetime.epoch.unix_seconds	datetime.epoch.unix_seconds	0.7537050843238831	medium			False	1
cd8669309485ddcb602722279c5b7953df4d0061e471b8b0259e39d1c49138a3	3187480517	representation.numeric.integer_number	representation.numeric.integer_number	0.699999988079071	medium		feature_no_leading_zero:0.00	False	1
24b6b4d3568012c7971ed35f98cbecee00bbd55b0c5a3ed348b034d263132047	phkey	representation.numeric.integer_number	representation.numeric.integer_number	0.699999988079071	medium		feature_no_leading_zero:0.00	False	1
7a69003c36e7f93d0a60893d73e86188bf77267b49fe5e7f38dd3b9871a367ef	498176	representation.numeric.integer_number	representation.numeric.integer_number	0.939841628074646	high		feature_no_leading_zero:0.00	False	1
911d4f268f803f8b25101e3fc316bb5ca9c6da09d89f387083f23f77aa104405	3110054519	representation.numeric.integer_number	representation.numeric.integer_number	0.8700686097145081	high		feature_no_leading_zero:0.00	False	1
f2588904ddcbe0157bf8e0eafd42b21eae73003c9b9d5400337eed56a4d9f663	Primary ISBN13	identity.commerce.isbn	identity.commerce.isbn	0.6989854574203491	low			False	1
6368dbb38e8cc6ed60f2cdf235f0f9e161d13a44e5ad00a658b4fea752ffd407	isbn	identity.commerce.isbn	identity.commerce.isbn	0.9239827990531921	high			False	1
959f86513f24d9aa02a95f851350a484f350a9a0d6c151a563ebe14994a0f03b	ISBNs	identity.commerce.isbn	identity.commerce.isbn	0.9996094107627869	high			False	1
817225cceea6fe6300cb0b5c57add70d547ff3909476f1a5b02883566eedcf1f	Primary ISBN10	identity.commerce.isbn	identity.medical.npi	0.8598871827125549	high			False	0
44554b3411b7b8de326b2a089bfb2bb08ace60b3e7529876be695320d8ce2303	Primary ISBN13	identity.commerce.isbn	identity.commerce.isbn	0.7362034320831299	medium			False	1
ab823ef7eb819af9dc2691d60826ac033c68e45538c0b1512b580b739bd064d9	Primary ISBN10	identity.commerce.isbn	identity.medical.npi	0.9740769863128662	high			False	0
cf75a3a5e219ced58ec1e384468b5a53f23f20fa8286c4d2c7a5069d2c2d3dc1	Primary ISBN13	identity.commerce.isbn	identity.commerce.isbn	0.5495734810829163	low			False	1
26ca0d1e8c6b9ae70ed0e083e65509d95038ee974115574b5b4e9d67dcc08b73	Primary ISBN10	identity.commerce.isbn	identity.commerce.isbn	0.8425822257995605	medium			False	1
adaf83b378c91fd61f2fd4be580d5de0d59463f664a548a3c26505267698e15b	Primary ISBN13	identity.commerce.isbn	identity.commerce.isbn	0.8322538137435913	medium			False	1
2de169b092ed3b840b2d8d41760db69f0b8afd936047b6f7e868997d7b49e013	Primary ISBN13	identity.commerce.isbn	identity.commerce.isbn	0.7795426249504089	medium			False	1
a52e163dc64a8a55d502c1933c718ba39b978b902fb6727dbe4f4b4aa38aeff3	ISBNs	identity.commerce.isbn	identity.commerce.isbn	0.9994515776634216	high			False	1
33b31bcf1881e43697135c6e5a1043e2a5926cd27841b18014a79e7647273d7f	ISBN13	identity.commerce.isbn	identity.commerce.isbn	0.9556366205215454	high			False	1
ee9206d66ebfe1a781f3359074769076eda91a3cd8c3412fbb1a3ae4ca116f19	ISBNs	identity.commerce.isbn	identity.commerce.isbn	0.9965935349464417	high			False	1
cf75a3a5e219ced58ec1e384468b5a53f23f20fa8286c4d2c7a5069d2c2d3dc1	Primary ISBN10	identity.commerce.isbn	identity.medical.npi	0.9740769863128662	high			False	0
d5aae82f7c81081dfb48c7dc9f724bc4dabb8d36b4efcfdc50c36f4c1c9a5a9b	ISBNs	identity.commerce.isbn	identity.commerce.isbn	0.9994515776634216	high			False	1
7ac56af0e8ce482e8c6ebedb136d52aa34c2ebfb7970065652ebd4e17e2b1735	ISBNs	identity.commerce.isbn	identity.commerce.isbn	0.9996094107627869	high			False	1
33b31bcf1881e43697135c6e5a1043e2a5926cd27841b18014a79e7647273d7f	ISBN10	identity.commerce.isbn	identity.commerce.isbn	0.9480189085006714	high			False	1
238eb6712e10b07886f4e344f90b0311feb6bba640611ebe0c0b6db79f0fb923	BenchmarkName	representation.identifier.alphanumeric_id	representation.identifier.alphanumeric_id	0.8983147740364075	high		veto_fallback:id	True	1
b14bdcbfded95ca2e3b721938133d2ae3ffec9be8d169aafc10a7226cc4caea9	marketCap	representation.numeric.integer_number	representation.numeric.integer_number	0.5238612294197083	low	identity.commerce.isbn	checksum_substance_guard:identity.commerce.isbn	False	1
49742c94835724f3d88895e482354f9a8aa3e0479336c83672aa09326cfdc11b	idPedido	datetime.epoch.unix_milliseconds	datetime.epoch.unix_milliseconds	0.5092840790748596	low			False	1
d2be9d2eb5a1266a8861a3a3a6dfcb2aaf40b9c85db033b972ef6aa1b3b0a3c5	BenchmarkName	representation.identifier.alphanumeric_id	representation.identifier.alphanumeric_id	0.8712393641471863	high		veto_fallback:id	True	1
ee8095a50be1d9dd267d3af0c46d6b78a1b59b29c8514fbcd644f965e4383ccf	wfo_id	representation.identifier.alphanumeric_id	representation.identifier.alphanumeric_id	0.32474657893180847	low	identity.commerce.isbn	checksum_substance_guard:identity.commerce.isbn	False	1
a470bee13771b24b5ba11123065287b868d049ebcb886ec1795e133272399511	totalCashFromOperatingActivities	representation.numeric.integer_number	representation.numeric.integer_number	0.37985849380493164	low	identity.commerce.isbn	checksum_substance_guard:identity.commerce.isbn	False	1
14740791fded186fa3c6e43381197a5ae1d9a7df7808d9345ce2571cccdc6bff	BenchmarkName	representation.identifier.alphanumeric_id	geography.address.full_address	0.44757193326950073	low			False	0
320e364ff577e682f88fcf4ff980b73651bf9bb0e90ac7e01fdcf7dfd511e5f7	BenchmarkName	representation.identifier.alphanumeric_id	representation.identifier.alphanumeric_id	0.8158042430877686	medium		veto_fallback:id	True	1
81531fb4eb9b5fbda8ec5ff88de1fe19e1a6988991a44c8c70ef7afec8fe5a05	BenchmarkName	representation.identifier.alphanumeric_id	representation.identifier.alphanumeric_id	0.8712393641471863	high		veto_fallback:id	True	1
6f89292ae9d37e89c93654b0b60a4d0367b2ee9fd6590edd97d8b8c891fab47d	propertyPlantEquipment	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	identity.commerce.isbn	checksum_substance_guard:identity.commerce.isbn	False	1
a67ed562e05403483991de57b247697be889427e0ca3ebff45b0447e1b33f3c9	wfo_id	representation.identifier.alphanumeric_id	representation.identifier.alphanumeric_id	0.41643428802490234	low	identity.commerce.isbn	checksum_substance_guard:identity.commerce.isbn	False	1
5ca3977907430bc803c99dcbfafcc98b2f6cf234aaf5280e20f90d1e4f65acf9	otherLiab	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	identity.commerce.isbn	checksum_substance_guard:identity.commerce.isbn	False	1
b12544d6d5a4990697ed8dfd71f0a5b874a0abbd421c9e868481767709d76c47	zip	geography.address.postal_code	geography.address.postal_code	0.5781935453414917	low	representation.identifier.alphanumeric_id	header_hint_cross_domain:zip	False	1
bc383436d7172c6982beef6739ec1b93c61325ed35fb2ce375cad08938361c13	regularMarketVolume	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low		postal_header_veto:regularmarketvolume	False	1
bb46613b178dd446c3380b4f441befeb50a8920f8c376ab6ffc43eae229a29a1	conversation_no	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	representation.identifier.numeric_code	postal_header_veto:conversation_no	False	1
ed05f04ad2e7f0a686c0824a0c25ef18aa6b5360071acd6665e49e446eb487c5	conversation_no	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	representation.identifier.numeric_code	postal_header_veto:conversation_no	False	1
7d3af784eeddf2f6eb1aecfbb32d57753d787da6904e16eb60a0fa17517d649b	d_week_seq	representation.numeric.integer_number	representation.numeric.integer_number	0.570441484451294	low		postal_header_veto:d_week_seq	False	1
dd436350c506086fc56f3ee979d523fde48c85b47eae498884ed6b69bedf31c5	filesystem_outputs	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low		postal_header_veto:filesystem_outputs	False	1
a434e224abf0a556a0243cfc86049fca93e93c17a3704d2544d20d2d2932c4d7	voteId	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low		postal_header_veto:voteid	False	1
0a776473350003fa1a09c83d5a3ce57dc936292c5ebe41c0ccc1064f1cb84527	1001	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low		postal_header_veto:column0	False	1
40cd636d7f24865bcb233edf2aad46ff8e6b67ecb25a3e1bc4a5ab1f0a391abd	voteId	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	representation.identifier.numeric_code	postal_header_veto:voteid	False	1
4851e5a59dd9ad9f288f9a55f90001f82faf3e13fe137541ff9e6cc56ee4aec1	sId	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	representation.identifier.numeric_code	postal_header_veto:sid	False	1
24957209bd4e4be19e74e7023be77d5a7c3f08cb34e0342f6377700ba931a5a3	Total	representation.numeric.integer_number	representation.numeric.integer_number	0.8956827521324158	high			False	1
10967fc639f9f80fc067c30ad55a51e130c435327b7b9b74a28d1abd1311d4e9	incomeTaxExpense	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	representation.boolean.binary	amount_bare_number_veto:incometaxexpense	False	1
173e05f1cc62cdfe7eb77f7e4559f9c41fe4343e37ab23e289b63c0abf65279d	totalOtherIncomeExpenseNet	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	representation.numeric.decimal_number	amount_bare_number_veto:totalotherincomeexpensenet	False	1
579c74119663db587e06b0a62ad7dc6b824c16d6d0fb257be3fc62fa43c6616d	changeToNetincome	representation.numeric.decimal_number	representation.numeric.decimal_number	0.6000000238418579	low		amount_bare_number_veto:changetonetincome	False	1
29785d149b9b8b374e9eb52f27c9f4b8fd55bda3463ad85985de5783c83ff617	changeToNetincome	representation.numeric.integer_number	representation.numeric.integer_number	0.5	low	representation.numeric.decimal_number	amount_bare_number_veto:changetonetincome	False	1
59fde6e92f3eaadc5e3741d90c11c9609f8b26e125795ddfa6364580b20ef571	netIncome	representation.numeric.integer_number	representation.numeric.integer_number	0.5	low		amount_bare_number_veto:netincome	False	1
e41cea2e572212fb3f9c790d741ebc7c75b127b194ae4e7dc9d66d60652b127f	Residents Total Suspected COVID-19	representation.numeric.integer_number	representation.numeric.integer_number	0.9033186435699463	high			False	1
a92820d67e4b8a4123556e1d853d3f19c6ce2342252ba68e7dd61d3cb515e277	netIncomeFromContinuingOps	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	representation.numeric.decimal_number	amount_bare_number_veto:netincomefromcontinuingops	False	1
